# in_press_x,in_press_y,in_target_x,in_target_y,in_flow_x,in_flow_y,in_importance,in_crowdedness,out_grow_x,out_grow_y,out_prune_x,out_prune_y,out_shift_x,out_shift_y,out_apoptosis
0.386224,0.591448,0.971584,0.236693,0.583421,0.127185,0.652436,0.602076,0.347998,0.066442,-0.06104,-0.039784,0.257781,-0.205308,-1.0
-0.537563,-0.824062,-0.834934,-0.55035,0.215052,-0.531501,0.388979,0.725303,0.035364,-0.185495,-0.087735,0.030806,0.28878,0.075169,-1.0
-0.659676,0.297524,0.966365,-0.257176,-0.414966,-0.226498,0.989429,0.297411,-0.358142,-0.320393,-0.010996,-0.013334,0.17128,-0.233475,-0.973494
-0.196518,0.915818,-0.687659,0.726034,-0.861192,0.681367,0.896658,0.768392,-0.726734,0.534384,0.016195,0.010008,-0.212352,-0.130695,-0.977286
-0.635949,0.216759,0.360472,0.93277,-0.838315,-0.860462,0.092578,0.35549,-0.068166,-0.074875,0.025728,0.003871,0.289441,-0.011777,-1.0
0.277134,0.642397,0.715484,-0.698629,-0.034991,0.27622,0.816577,0.025733,0.042035,0.251574,-0.016588,0.030259,-0.010661,-0.323318,-0.966226
-0.606502,0.484288,0.483203,-0.875508,-0.903996,0.120143,0.114865,0.801231,-0.159,-0.032877,0.076045,-0.016394,0.131155,-0.263205,-0.996499
0.011554,0.68197,0.874567,0.484905,-0.02441,0.249361,0.725877,0.888056,-0.027358,0.176125,0.064992,-0.103027,0.335829,0.052587,-0.958924
0.274249,0.458936,-0.499901,0.866082,0.316831,0.47077,0.131341,0.392582,0.047151,0.062589,-0.038336,-0.046287,-0.188509,0.248702,-1.0
0.564746,-0.033124,-0.007033,0.999975,-0.944511,0.532912,0.49827,0.086415,-0.380764,0.304203,-0.069993,0.046216,-0.248451,0.167793,-1.0
0.246347,0.993913,-0.372347,-0.928093,-0.712883,-0.776258,0.421396,0.414128,-0.28274,-0.317284,0.005149,0.009073,-0.073548,-0.247129,-1.0
0.608336,-0.218718,-0.532117,0.846671,-0.142315,-0.466867,0.924803,0.586588,-0.168922,-0.42663,0.034642,-0.000618,-0.337666,0.055197,-1.0
-0.620247,0.386125,0.845799,0.533501,-0.394013,0.804203,0.882681,0.770315,-0.205584,0.800674,-0.019548,0.006406,0.263255,0.145499,-0.980902
0.348703,-0.290814,0.84231,0.538993,-0.601582,-0.844117,0.133657,0.908707,-0.042759,-0.123542,-0.011157,0.045163,-0.214087,0.131879,-0.955168
-0.912489,0.75442,-0.380405,-0.92482,-0.366953,0.167518,0.291423,0.517428,-0.108932,-0.012602,-0.013875,0.15043,0.080774,-0.331361,-0.992225
0.062941,-0.042775,0.449002,0.893531,0.934805,0.273833,0.366946,0.226109,0.303291,0.178065,-0.043693,0.013812,0.247996,0.213415,-1.0
-0.386226,0.630035,0.42999,0.902834,0.490876,0.85853,0.09568,0.484629,0.055086,0.062907,0.017295,-0.032843,0.318054,0.041857,-0.954384
-0.054865,0.561027,-0.751711,0.659493,-0.525937,0.440768,0.63253,0.212945,-0.363502,0.259491,0.042009,0.017295,-0.3158,0.07496,-1.0
-0.665892,0.757281,-0.380814,0.924652,0.869379,0.664566,0.462451,0.507524,0.328925,0.354761,0.058041,-0.005739,0.270517,-0.013814,-1.0
-0.863469,0.632949,-0.990669,0.136289,0.468753,-0.535345,0.056497,0.45075,-0.028208,-0.092808,-0.045151,0.024205,0.200558,-0.209556,-1.0
0.860752,0.910924,0.186522,0.982451,0.843238,0.662552,0.203267,0.617548,0.093817,0.188009,-0.023696,-0.002592,-0.255139,-0.091598,-1.0
0.806834,0.46885,0.112118,0.993695,0.849775,0.302257,0.567425,0.581665,0.449875,0.215433,0.010455,-0.002129,-0.238973,0.180134,-0.965937
-0.204624,-0.949362,0.694203,-0.719779,-0.987804,-0.731695,0.691671,0.955013,-0.449037,-0.500756,0.010997,-0.041231,0.158271,0.229528,-1.0
-0.184094,-0.71539,-0.188781,-0.982019,-0.692722,0.515415,0.837117,0.25099,-0.682754,0.324745,0.040575,0.013025,-0.132411,0.234634,-0.961258
-0.076454,0.732769,0.306345,-0.951921,0.521761,0.749411,0.866456,0.993642,0.5306,0.585888,0.031287,0.018749,0.175141,-0.224207,-1.0
-0.680929,0.621266,-0.676485,-0.736456,0.406044,-0.613145,0.80749,0.609785,0.249557,-0.560306,-0.049408,0.026885,0.138917,-0.246336,-0.960018
0.598072,0.863838,-0.915322,-0.402722,-0.706027,0.809762,0.792333,0.150568,-0.649291,0.503584,0.016,-0.030258,-0.326826,-0.140736,-1.0
-0.276362,-0.081079,0.522555,-0.852606,-0.15614,-0.540742,0.27713,0.537874,-0.066635,-0.171538,-0.029375,0.119234,0.154974,-0.307861,-0.971514
-0.818348,0.642196,0.81012,0.586264,-0.873549,-0.454269,0.884429,0.008578,-0.783107,-0.404498,0.004705,-0.036737,0.254023,-0.211001,-1.0
-0.828561,-0.139159,0.785284,-0.619136,-0.547283,-0.4293,0.846412,0.724524,-0.360243,-0.386728,-0.031702,0.014198,0.287523,-0.13214,-1.0
-0.951566,-0.473821,0.77926,0.6267,0.303194,0.061377,0.588314,0.902103,0.217394,0.077511,-0.082555,-0.081171,0.319664,0.100674,-0.988821
-0.708121,-0.004588,-0.713196,0.700965,0.579525,0.006711,0.975627,0.468141,0.598827,0.074699,-0.011577,-0.025171,0.279656,0.133199,-0.964784
-0.201602,-0.238046,-0.666773,-0.745261,-0.151128,-0.984695,0.524543,0.880969,-0.130546,-0.498964,-0.044107,-0.050136,-0.094218,-0.262564,-1.0
0.803887,0.897115,-0.354553,0.935036,-0.530386,0.841399,0.65906,0.424918,-0.323966,0.54591,-0.009119,0.031597,-0.287638,0.024651,-0.994998
0.122371,-0.032851,0.3302,0.943911,0.610171,0.275145,0.530325,0.731438,0.288012,0.159695,-0.019527,-0.061736,0.156254,0.241661,-0.973699
0.092893,-0.102973,0.742137,-0.670248,-0.740152,0.424318,0.421866,0.708029,-0.329595,0.145047,0.012496,-0.049489,-0.318897,0.009849,-1.0
-0.363899,0.506233,-0.082159,0.996619,-0.985634,0.041296,0.485399,0.928886,-0.460213,0.162062,0.076275,0.031199,-0.341828,0.017835,-1.0
0.764376,-0.556682,0.35442,0.935086,0.193744,-0.287221,0.464005,0.631457,0.116867,-0.094005,0.075388,0.087143,-0.113789,0.24546,-0.969218
0.084827,-0.988971,0.926178,-0.377086,0.762603,0.615423,0.343606,0.639257,0.281346,0.159103,-0.035487,0.020874,0.216509,0.229877,-0.992402
-0.513292,0.813003,0.759625,0.650361,0.029874,-0.661746,0.932052,0.193386,0.134435,-0.590183,0.030438,0.033901,0.214814,-0.209199,-1.0
0.049402,-0.577875,-0.909752,-0.415153,-0.821509,0.955106,0.532886,0.125163,-0.378948,0.367642,-0.009159,-0.029316,-0.199953,0.209184,-0.94964
-0.663894,-0.561424,-0.568335,-0.822797,-0.472857,-0.624023,0.735034,0.858515,-0.351045,-0.486864,-0.008949,0.031486,0.044508,-0.250019,-1.0
0.199902,-0.507063,-0.454418,0.890789,-0.169744,-0.557126,0.510017,0.875768,-0.155368,-0.293903,-0.001298,0.095803,-0.20477,0.216054,-0.995685
-0.558377,0.555701,-0.140576,-0.99007,-0.422764,-0.913108,0.866598,0.422889,-0.325912,-0.80983,-0.046419,0.025219,0.031628,-0.317176,-0.985592
-0.962899,-0.273215,0.999495,0.031791,-0.514137,-0.765437,0.427548,0.094842,-0.127437,-0.334401,0.041248,-0.021814,0.303133,0.008662,-0.98435
0.626019,0.403482,-0.779576,0.626308,-0.406643,-0.894919,0.126556,0.350547,-0.107313,-0.068447,-0.020407,0.022385,-0.267577,-0.123989,-0.991377
-0.417659,-0.737801,0.836656,-0.547729,-0.203244,-0.957149,0.737275,0.448334,-0.047413,-0.725039,0.023282,-0.007124,0.284954,-0.0239,-0.948864
-0.668149,0.965021,0.946697,0.322126,0.176093,-0.586361,0.655581,0.780081,0.226717,-0.342577,-0.027814,0.024914,0.215268,-0.217293,-1.0
-0.238188,-0.815159,0.677231,-0.73577,-0.898048,0.873493,0.912476,0.358509,-0.661175,0.622685,-0.011032,-0.027027,0.077998,0.28916,-0.984947
-0.47032,0.143997,0.310662,0.950521,-0.67314,0.330969,0.35825,0.941595,-0.228638,0.126082,0.053018,-0.065299,0.079545,0.289844,-0.969381
0.74505,0.888096,0.795472,0.60599,0.333483,-0.155486,0.500277,0.109067,0.15642,-0.057513,0.038432,0.013879,0.035016,-0.305534,-1.0
-0.725811,0.421636,-0.863688,-0.504027,-0.60145,0.955072,0.749963,0.674484,-0.518627,0.515385,0.001097,-0.03801,0.021782,-0.273984,-1.0
-0.626409,0.882979,0.966793,-0.255559,-0.136575,-0.717366,0.506133,0.725987,0.017461,-0.395092,-0.003215,0.057314,0.121377,-0.242347,-0.990341
0.818552,0.750725,0.046857,-0.998902,-0.59509,0.467074,0.092049,0.2766,-0.037212,0.01924,0.053304,0.066536,-0.291612,-0.154412,-0.977618
-0.702271,0.763056,-0.952377,-0.304921,-0.50074,-0.223965,0.622036,0.493134,-0.315052,-0.117204,-0.03999,0.06729,-0.091758,-0.283934,-0.976677
-0.419528,-0.694124,0.631783,0.775146,0.07133,-0.089991,0.063073,0.562435,0.036537,0.021607,-0.321834,0.068677,0.278332,0.142465,-1.0
-0.892949,0.474932,-0.371053,0.928612,-0.731881,-0.090115,0.659858,0.177902,-0.471345,0.021742,0.074941,0.044455,0.268263,-0.090092,-1.0
0.055301,-0.60141,-0.994708,0.102744,0.577607,0.16324,0.969189,0.945436,0.601075,0.197722,-0.034213,-0.040008,-0.008715,0.284655,-1.0
-0.956735,0.885742,-0.367876,0.929875,0.248043,-0.780519,0.479098,0.45728,0.091389,-0.378032,-0.002122,0.058935,0.217395,-0.173826,-1.0
-0.30834,0.857048,-0.83952,0.543328,0.076062,-0.420569,0.543291,0.479763,-0.00729,-0.21215,-0.008175,0.06276,-0.055912,-0.255643,-0.976965
-0.873931,0.866773,-0.647364,0.762181,0.819327,-0.828501,0.529645,0.087219,0.387678,-0.402419,0.018402,0.043757,0.261152,-0.252911,-0.974564
-0.654227,0.594661,0.959184,-0.282784,-0.646612,-0.988237,0.979695,0.433188,-0.333437,-0.971609,0.008801,0.029076,0.189612,-0.199983,-0.979805
0.559035,0.640519,-0.547478,-0.83682,-0.676504,0.56187,0.225467,0.522416,-0.164131,0.089484,0.07114,0.023787,-0.186192,-0.159873,-0.992793
0.543266,0.944973,0.703243,0.71095,0.884435,0.26628,0.546727,0.645342,0.472327,0.127769,0.003046,-0.037695,0.135502,-0.247588,-1.0
-0.068721,-0.833857,-0.938342,-0.345708,-0.359804,0.667623,0.258167,0.183133,-0.161368,0.178517,0.063254,-0.06139,-0.100092,0.278992,-1.0
-0.364063,0.09515,0.937415,-0.348215,0.354133,-0.823052,0.136265,0.366849,0.078395,-0.082789,-0.018301,-0.020528,0.245317,-0.13209,-0.97946
0.783328,0.163909,-0.672325,-0.740256,0.472915,0.716887,0.762453,0.302685,0.36173,0.632601,-0.020687,0.021974,-0.280463,-0.050311,-1.0
0.45295,-0.849619,0.777641,-0.628708,-0.649316,-0.782737,0.902992,0.31633,-0.433466,-0.812271,0.042627,0.012734,-0.318531,0.07709,-1.0
0.394338,-0.51469,0.979563,-0.201136,0.158083,0.374791,0.363326,0.143618,0.055447,0.125535,-0.047511,-0.030831,0.081168,0.302102,-1.0
-0.780667,-0.38848,-0.859824,0.510591,0.058127,0.285354,0.089589,0.805731,-0.044835,0.02922,-0.227055,-0.26959,0.150552,0.299682,-0.995712
0.745413,-0.604482,0.999078,0.042927,0.958394,0.579574,0.34672,0.010352,0.312597,0.152867,0.019671,0.035884,0.065618,0.299878,-0.956957
0.762823,-0.544783,-0.300716,-0.953714,0.086497,-0.206025,0.21133,0.996101,0.034945,-0.023237,0.222112,0.265244,-0.285888,-0.108336,-0.998072
0.247986,0.83751,0.077922,0.996959,0.822462,0.7043,0.481902,0.525993,0.352363,0.34971,-0.048676,-0.016687,0.356341,-0.031388,-0.998
0.64921,0.964185,-0.307297,-0.951614,0.753128,0.578543,0.66403,0.758334,0.550844,0.326434,0.03796,0.020127,-0.161841,-0.304659,-1.0
0.06091,-0.959288,0.964241,0.265026,0.614556,-0.068143,0.363412,0.271589,0.220471,0.002142,-0.021742,-0.061548,0.239939,0.160496,-0.963415
-0.817145,0.228664,0.998627,-0.052375,-0.384403,-0.449046,0.724923,0.657909,-0.227226,-0.353038,0.032194,0.078556,0.2884,-0.215072,-1.0
0.55,-0.555433,0.765009,-0.64402,0.420133,0.897074,0.359294,0.065386,0.224805,0.302137,-0.004981,0.015827,-0.014138,0.349743,-1.0
0.482064,0.765746,-0.980629,0.195875,0.754556,0.054671,0.789173,0.000809,0.597068,0.103457,0.010919,0.016391,-0.165965,-0.23956,-1.0
-0.857031,0.102829,-0.87688,-0.48071,0.068122,0.249042,0.541373,0.181179,-0.037261,0.139169,0.00857,-0.055636,0.293712,0.10922,-0.970534
0.960169,-0.330079,0.022505,0.999747,0.709582,-0.205914,0.473132,0.334361,0.319762,-0.041715,-0.058683,-0.018025,-0.178613,0.243564,-0.95857
-0.693954,-0.545531,-0.351044,0.936359,-0.830223,0.363327,0.542665,0.283392,-0.458037,0.256846,-0.001127,-0.016486,-0.026601,0.278962,-0.99359
-0.14065,0.069477,0.997585,0.069458,0.921368,0.678187,0.003481,0.963423,-0.001435,0.040714,-0.032395,-0.016839,0.326846,0.088978,-1.0
0.789776,-0.661231,0.928579,0.371135,0.627088,0.14708,0.696703,0.037951,0.455456,0.150756,-0.020697,-0.015294,0.078403,0.299391,-1.0
-0.482844,-0.679958,0.958521,0.285022,0.794821,-0.025851,0.602374,0.360925,0.482831,0.022835,0.021839,0.036305,0.258995,0.13918,-1.0
-0.712938,-0.172904,-0.515775,0.856724,-0.948363,0.404975,0.820284,0.90163,-0.726747,0.452763,0.030363,0.00799,0.015688,0.289165,-0.995158
0.232155,-0.534353,0.37679,-0.926299,-0.837693,0.173514,0.738643,0.557696,-0.619838,0.004573,0.012185,-0.022292,-0.256713,0.06924,-1.0
0.293275,0.996841,-0.89783,0.440342,0.888242,-0.470757,0.986546,0.978909,0.853628,-0.459495,0.031767,-0.057863,-0.053297,-0.233175,-0.956914
-0.680404,0.110794,0.524446,0.851444,-0.442885,0.478751,0.38007,0.785386,-0.107222,0.202809,-0.034857,-0.085642,0.211458,0.228019,-1.0
0.489926,-0.22235,0.579643,-0.81487,0.213044,-0.809572,0.55785,0.610461,0.13435,-0.470137,-0.023197,0.008429,0.024638,-0.289972,-0.966858
0.573713,-0.855043,-0.6157,0.78798,0.106026,-0.003306,0.489894,0.932715,0.049744,0.001744,-0.130983,-0.218953,-0.037393,0.284252,-0.984266
-0.182353,-0.345174,-0.946191,0.323607,0.854845,0.68556,0.76527,0.420487,0.456216,0.553951,0.019274,0.079691,0.066728,0.265409,-0.990964
0.836059,0.93735,0.756019,0.654549,0.537999,0.424201,0.001831,0.204495,-0.00586,-0.017072,-0.026766,0.07433,-0.045152,-0.295169,-1.0
0.860516,-0.718576,-0.636476,-0.771297,-0.418441,0.543485,0.004901,0.710466,0.013377,-0.01564,0.133194,-0.091785,-0.260194,0.139174,-1.0
0.016956,0.892122,0.941737,-0.336351,0.483354,-0.278495,0.680482,0.5789,0.335212,-0.14683,0.050375,0.09086,0.138313,-0.252131,-1.0
-0.885824,-0.328164,0.768606,-0.639722,-0.370539,0.555385,0.890903,0.993822,-0.23839,0.48612,-0.030663,-0.025818,0.286572,0.075603,-0.951377
-0.37279,-0.015616,0.869049,0.494727,-0.394207,-0.097517,0.196107,0.816453,-0.064914,-0.020847,0.18038,0.081532,0.275526,0.147405,-1.0
0.815024,-0.666538,0.97095,0.239284,-0.420209,0.905852,0.23736,0.94041,-0.012689,0.23446,0.006233,-0.03419,-0.117782,0.304544,-0.985799
0.07668,-0.848136,-0.692222,0.721684,0.391492,0.565473,0.381527,0.042766,0.091595,0.221667,-0.051543,-0.058218,0.015746,0.281911,-1.0
-0.525304,-0.707218,-0.976242,0.216681,-0.539457,-0.488748,0.954867,0.268941,-0.58829,-0.389557,0.024841,-0.007418,-0.168194,0.216877,-1.0
0.363101,0.599245,0.587094,-0.809519,-0.711267,0.378786,0.408865,0.81949,-0.38002,0.087606,0.040204,0.006863,-0.180505,-0.264652,-1.0
0.868155,-0.085411,-0.898465,-0.439045,0.032352,-0.170688,0.140888,0.751144,0.025966,-0.029603,0.148248,0.324165,-0.250493,-0.159872,-0.9971
0.380968,0.545163,-0.465083,0.885267,0.289033,0.331918,0.596648,0.965313,0.104664,0.233277,-0.038042,-0.096247,-0.20918,0.252205,-0.985625
-0.878659,-0.071306,-0.305105,-0.952319,0.475083,0.300498,0.337047,0.722462,0.175828,0.050664,-0.119795,-0.004784,0.328605,-0.057695,-1.0
-0.482887,-0.303108,-0.667233,0.744849,0.574351,0.700216,0.439395,0.331041,0.189555,0.317634,0.012721,0.046005,0.09004,0.27799,-0.991684
-0.71657,0.906054,0.998956,-0.045678,0.782798,0.769195,0.052289,0.355918,0.055598,0.061395,0.028539,0.020713,0.304036,-0.121639,-1.0
-0.729056,-0.199274,0.397036,-0.917803,0.157789,-0.544597,0.457967,0.105275,0.018516,-0.220404,0.017809,-0.013587,0.285706,-0.128587,-0.996505
-0.496384,-0.872796,0.958677,-0.284496,0.646246,-0.096039,0.630499,0.430495,0.436108,-0.035729,0.026268,-0.043217,0.27221,0.119555,-0.952193
-0.756094,-0.131388,-0.245017,0.969519,-0.084933,-0.140224,0.932171,0.183192,-0.061102,-0.172264,-0.051097,0.014821,0.274676,0.149534,-0.987576
-0.910434,-0.51001,0.990863,0.134874,0.112633,-0.47472,0.917708,0.613641,0.182077,-0.392257,-0.006104,0.008354,0.346463,-0.015809,-0.970135
0.68081,0.286474,-0.77856,0.62757,-0.700081,0.869298,0.353049,0.126626,-0.217616,0.300765,-0.010924,-0.017054,-0.28928,0.070519,-0.989819
-0.594988,0.976935,-0.626148,-0.779704,0.938528,0.33774,0.484986,0.855995,0.46328,0.115967,0.056837,0.051388,0.167654,-0.233263,-0.968456
-0.682278,0.112311,0.801411,0.598114,0.069243,0.827408,0.612713,0.077495,0.102356,0.441505,-0.015416,-0.015565,0.210261,0.14401,-0.97013
-0.4749,-0.193818,0.593128,0.805108,0.331261,-0.764053,0.192455,0.693587,0.116857,-0.135315,-0.037534,-0.003102,0.280113,0.065098,-0.947842
-0.562268,-0.021796,-0.046704,-0.998909,0.101383,0.902142,0.359029,0.210872,0.041276,0.296669,0.060747,-0.004786,0.316237,-0.012962,-0.9773
-0.633863,0.09959,0.278745,0.960365,0.867621,-0.729341,0.526014,0.071508,0.498435,-0.238194,-0.021308,0.036528,0.303285,-0.013255,-1.0
-0.784781,-0.222383,-0.99945,0.033157,-0.578742,-0.748461,0.231368,0.890798,-0.125592,-0.164027,-0.038172,0.041115,0.001146,-0.29825,-0.988097
0.003723,-0.270275,0.83447,0.551053,-0.994009,-0.640327,0.837967,0.886614,-0.660064,-0.474458,-0.001221,-0.027691,-0.002864,0.303977,-1.0
0.748007,0.576309,0.952743,-0.303777,-0.578089,0.946786,0.621636,0.777299,-0.2497,0.542673,0.019222,0.011909,-0.188645,-0.155288,-0.989866
-0.314051,0.081746,-0.672073,0.740485,-0.263244,0.731908,0.481296,0.027293,-0.20367,0.373111,-0.018454,0.008589,-0.083448,0.263182,-0.992938
-0.552586,-0.635767,0.998968,0.045426,0.10418,-0.009142,0.804397,0.981709,0.103094,-0.009706,-0.049716,-0.077478,0.269597,0.097217,-1.0
0.513026,-0.982828,0.048477,-0.998824,-0.954037,-0.559124,0.059859,0.020575,-0.063744,-0.01863,-0.008337,-0.0209,-0.28933,0.082008,-0.981624
0.580315,-0.702978,-0.816889,-0.576795,-0.948293,0.751088,0.962266,0.816058,-0.868007,0.442707,0.011581,0.015381,-0.29641,0.084339,-1.0
0.57143,0.256364,0.995232,-0.097536,-0.337822,-0.072279,0.544327,0.432453,-0.192793,-0.06332,0.079349,0.022854,-0.229188,-0.189734,-1.0
0.102761,-0.073802,0.801223,0.598366,0.91333,-0.960189,0.487861,0.617924,0.397982,-0.288172,0.015704,0.01464,0.283571,-0.020987,-0.959948
-0.383518,-0.499998,0.58162,0.81346,0.198573,0.74772,0.090226,0.617121,0.032824,0.071594,-0.04045,-0.045401,0.137278,0.234282,-1.0
-0.582703,0.144172,0.509134,0.860687,0.368182,-0.198239,0.209693,0.002509,0.072195,-0.095397,-0.021312,0.034624,0.318149,0.050929,-0.934644
-0.395839,-0.748208,-0.657222,-0.753697,0.199435,-0.170396,0.840959,0.198173,0.110807,-0.203113,-0.014687,0.021186,0.302155,0.000734,-1.0
-0.903548,-0.138399,-0.863916,0.503635,-0.460907,-0.217336,0.3754,0.142699,-0.170369,-0.034898,0.023822,0.079167,0.022708,0.266302,-1.0
0.301775,0.932637,0.760166,-0.649729,-0.920817,-0.50322,0.954449,0.579092,-0.746842,-0.647041,-0.019421,0.027927,-0.050367,-0.262447,-0.998771
-0.09657,-0.079506,0.776181,0.63051,0.757573,0.15906,0.927871,0.393388,0.705136,0.22591,0.02263,0.006158,0.278007,0.130793,-1.0
0.634901,-0.580579,0.988803,0.149229,-0.064439,0.102571,0.649547,0.989361,-0.054242,0.055562,0.110408,-0.174638,-0.115527,0.304809,-0.988988
0.331169,0.851806,0.813057,0.582184,-0.673294,-0.946038,0.303924,0.145356,-0.178309,-0.292076,-0.004303,0.029746,-0.101974,-0.299534,-1.0
0.124788,0.3398,0.085063,0.996376,0.395004,-0.954272,0.991573,0.781436,0.488341,-0.879427,-0.009586,0.035871,0.109237,-0.267883,-0.999443
-0.203331,0.746361,0.40621,0.91378,0.830469,0.183771,0.396251,0.062621,0.348596,0.126442,-0.032226,0.038945,0.275874,-0.100585,-0.976516
-0.351273,-0.128598,-0.256804,0.966463,-0.653093,0.140318,0.210988,0.142497,-0.195871,0.042783,0.045526,0.01875,-0.124268,0.279355,-1.0
