# in_press_x,in_press_y,in_target_x,in_target_y,in_flow_x,in_flow_y,in_importance,in_crowdedness,out_grow_x,out_grow_y,out_prune_x,out_prune_y,out_shift_x,out_shift_y,out_apoptosis
-0.561949,-0.878211,0.862617,-0.505858,-0.214184,0.403154,0.174537,0.061,-0.258009,0.600869,-0.012831,-0.009336,0.128437,0.106168,-0.967201
-0.054248,-0.531525,-0.360156,0.932892,0.279532,-0.564811,0.669055,0.451353,0.300931,-0.574879,0.028618,-0.001914,0.073281,0.16985,-1.0
0.350407,-0.238888,0.925011,0.379941,-0.824674,0.274002,0.678635,0.441687,-0.783748,0.350624,-0.01247,0.017755,-0.127014,0.155844,-1.0
-0.629866,0.611122,-0.364891,-0.93105,0.27279,-0.911408,0.771135,0.606533,0.149195,-0.90865,-0.055321,0.020694,0.006145,-0.242675,-1.0
0.58862,-0.935879,-0.725552,-0.688168,-0.772246,-0.591171,0.846003,0.393289,-0.777787,-0.560947,0.04931,-0.013536,-0.174842,0.038282,-1.0
-0.973933,-0.513249,0.61953,-0.784973,0.206217,0.238631,0.065457,0.797056,0.641599,0.457626,-0.015479,-0.005038,0.209329,0.094415,-1.0
0.375523,-0.673655,-0.709323,0.704884,-0.770268,0.105921,0.093446,0.457596,-0.969299,0.200141,-0.003806,-0.010908,-0.130685,0.150239,-0.950751
0.852508,0.628053,0.999472,-0.032488,-0.383217,0.466814,0.290283,0.966149,-0.321832,0.515132,0.039059,-0.043306,-0.225034,-0.045874,-0.98655
-0.001667,-0.843356,0.832667,-0.553775,0.563648,-0.40848,0.696813,0.087637,0.522637,-0.395972,-0.006249,0.004215,0.159762,0.042445,-1.0
0.802572,0.648356,-0.885087,0.465426,-0.716962,0.156864,0.10449,0.240213,-0.958922,0.261656,0.035611,-0.010888,-0.214528,-0.065286,-0.962834
-0.705614,0.919423,0.532562,0.846391,0.320894,0.027408,0.686209,0.713437,0.2778,0.083117,-0.179351,0.135952,0.140737,-0.098415,-1.0
0.572922,0.991131,0.069485,-0.997583,0.614227,0.914971,0.509558,0.621646,0.683784,0.752253,-0.028177,0.046862,-0.036195,-0.193917,-0.979905
-0.473671,-0.601198,0.720456,0.6935,0.092276,0.840959,0.220592,0.169904,0.195358,0.99212,0.01925,-0.009463,0.14262,0.194884,-1.0
-0.735371,-0.821936,0.543039,0.839707,-0.087674,-0.617349,0.102785,0.987065,-0.046516,-1.0,-0.013805,-0.028406,0.146768,0.106903,-1.0
0.272501,0.750457,-0.579829,-0.814738,0.120586,0.3118,0.78411,0.440203,0.102253,0.315013,-0.020783,-0.103336,-0.120899,-0.14751,-0.988767
0.019972,-0.796556,0.567614,-0.823295,0.119606,0.902125,0.869821,0.324553,0.24814,0.876603,-0.035264,0.002778,0.14775,0.172461,-1.0
0.670894,-0.441467,-0.707956,0.706256,-0.995984,0.141723,0.305177,0.829805,-1.0,0.234826,-0.036168,0.039854,-0.186957,0.105509,-1.0
-0.393231,-0.132956,0.416667,0.909059,0.755756,-0.44305,0.471949,0.461566,0.85707,-0.308685,-0.001059,-0.010942,0.174994,0.07803,-0.957863
-0.007002,-0.407709,-0.238218,0.971212,-0.384186,-0.594029,0.015912,0.065318,-0.671151,-0.803345,-0.004792,-0.023901,-0.079808,0.187442,-1.0
0.732334,-0.509997,0.079085,0.996868,-0.592709,-0.841934,0.1786,0.408906,-0.632528,-0.757822,-0.029981,-0.007803,-0.179237,0.110964,-0.998061
-0.804736,0.659924,-0.957625,-0.288019,0.227318,-0.577503,0.104293,0.848555,0.182703,-0.974054,-0.000623,-0.029839,0.018417,-0.207234,-1.0
-0.973584,0.368689,-0.138506,-0.990362,-0.742166,-0.775494,0.344785,0.205884,-0.614554,-0.824183,-0.033059,0.029342,0.147023,-0.184605,-0.963101
-0.391568,-0.435174,0.141243,-0.989975,-0.584538,-0.246812,0.046443,0.086026,-0.845701,-0.558657,0.043344,0.066498,-0.015173,-0.220606,-0.960071
-0.543762,0.812052,0.945674,-0.325115,-0.511001,-0.607582,0.609002,0.245023,-0.357113,-0.682041,-0.067108,0.007515,0.09423,-0.154056,-1.0
-0.538954,0.949524,-0.993909,-0.110206,0.764135,-0.526702,0.698694,0.484733,0.712131,-0.621703,-0.059698,0.061705,0.103764,-0.160945,-1.0
-0.337264,-0.452116,0.397218,0.917724,-0.467226,-0.24305,0.835059,0.059228,-0.367622,-0.157879,-0.019542,0.03516,0.060088,0.199411,-1.0
0.310074,0.422176,-0.696615,0.717445,0.321514,-0.545507,0.96867,0.476705,0.252265,-0.542362,-0.000875,-0.03468,-0.10367,-0.09629,-1.0
-0.251197,0.285322,-0.995853,-0.090974,-0.018158,-0.200936,0.201536,0.474121,-0.050892,-0.261638,-0.011635,0.171249,-0.073758,-0.125641,-1.0
0.618466,0.224599,0.54059,-0.841286,0.716241,-0.520056,0.419798,0.089822,0.685856,-0.573885,0.007686,0.027203,-0.028878,-0.220276,-0.94268
0.128595,0.631152,0.378552,-0.92558,0.334471,0.269906,0.761374,0.219765,0.38225,0.191275,-0.008776,-0.002724,0.070551,-0.142395,-0.992609
-0.230732,0.951819,0.221548,-0.975149,-0.667455,0.355708,0.519141,0.013108,-0.741389,0.211723,-0.006455,-0.023099,-0.006365,-0.21146,-1.0
-0.710327,-0.639555,0.906132,-0.422995,-0.141338,-0.654264,0.208736,0.033429,0.033016,-0.905593,0.021675,0.077182,0.223087,0.016787,-1.0
-0.140305,0.355741,0.846367,0.532599,-0.387059,-0.955958,0.989448,0.574324,-0.282922,-0.929372,0.029003,0.024887,0.09994,-0.201697,-1.0
-0.075367,-0.308623,0.953026,-0.302888,0.047241,-0.97998,0.815623,0.588575,0.213653,-0.976569,0.034457,0.021543,0.177533,-0.072159,-1.0
0.229349,0.10022,0.77954,0.626352,0.954833,0.508829,0.090844,0.46262,0.906165,0.474365,-0.06747,-0.002248,0.157179,0.092847,-1.0
0.422281,-0.03095,0.857814,0.51396,0.726925,-0.966467,0.489915,0.125087,0.764581,-0.628958,-0.042155,0.070027,0.139217,-0.035871,-1.0
-0.167049,-0.118771,-0.339892,-0.940464,0.206653,0.029686,0.664146,0.91722,0.229637,-0.03858,-0.272778,-0.055211,0.220255,-0.055765,-1.0
0.304985,0.283545,0.989487,0.144621,0.586989,-0.783671,0.374298,0.168074,0.748478,-0.669162,0.050319,0.02661,0.148189,-0.194764,-0.985364
-0.208784,-0.896567,0.466146,0.884708,0.894384,0.277117,0.615366,0.616219,0.870639,0.412459,0.025111,-0.0032,0.092953,0.193765,-1.0
-0.989177,-0.638453,-0.523623,0.85195,-0.006589,-0.601544,0.449452,0.97781,-0.093201,-0.616255,-0.105312,0.043116,0.122571,0.14634,-0.987839
-0.662211,0.977117,-0.849345,-0.527837,-0.423012,-0.056964,0.063062,0.311237,-0.973222,-0.192314,0.005169,0.031327,-0.064442,-0.215214,-1.0
-0.13032,-0.847165,-0.73613,0.67684,0.428947,0.041168,0.101416,0.867484,0.83748,0.241128,-0.017591,0.056328,0.01859,0.169889,-1.0
-0.842286,0.013657,0.860925,0.508732,0.493736,-0.261325,0.262195,0.955071,0.602224,-0.180375,-0.037814,-0.041661,0.242622,-0.005361,-0.970957
0.936549,0.424403,-0.943477,-0.331438,0.832272,-0.850752,0.052801,0.090846,0.536029,-0.801201,0.01438,-0.039441,-0.13111,-0.1512,-0.982657
0.086573,0.382599,-0.720434,-0.693523,0.37504,0.405939,0.987068,0.529189,0.318518,0.421423,-0.010664,-0.034261,-0.077229,-0.15395,-1.0
-0.282975,0.967868,0.993822,0.11099,0.797003,0.420702,0.300137,0.387624,0.840607,0.356719,0.027722,0.026886,0.182651,-0.127334,-1.0
-0.922877,-0.672272,-0.716786,-0.697293,-0.369547,0.689988,0.681736,0.961826,-0.504202,0.646425,0.025997,-0.038684,0.091201,0.159027,-0.971838
-0.553548,-0.577042,0.781022,-0.624504,-0.992418,-0.679233,0.701329,0.510362,-0.679218,-0.730903,-0.033188,-0.045004,0.223237,0.009377,-0.965325
-0.164504,-0.195939,-0.39541,-0.918505,-0.985122,-0.219722,0.449547,0.495967,-0.878858,-0.367022,0.024677,-0.010859,-0.161851,-0.104284,-1.0
0.885233,-0.062565,-0.30245,-0.953165,0.994222,0.142426,0.823109,0.560236,0.950552,-0.037052,0.022316,0.00394,-0.168235,-0.058826,-1.0
0.007298,0.607933,0.479498,0.877543,0.637688,0.480998,0.334201,0.918422,0.575222,0.570305,-0.022623,0.031299,0.229314,0.017892,-1.0
0.91137,0.654417,0.835472,-0.549532,-0.61474,0.160911,0.614324,0.551155,-0.588521,0.099512,-0.0309,-0.069862,-0.135426,-0.11061,-0.995265
0.25863,0.430172,0.980665,0.195693,-0.288066,0.444755,0.830261,0.538616,-0.149749,0.47117,-0.067939,0.066666,-0.089181,0.178755,-0.983639
-0.842681,0.783352,0.167697,-0.985839,0.307783,0.227044,0.995911,0.752443,0.376746,0.187064,0.029761,0.022918,0.158204,-0.144272,-0.991147
0.61643,-0.974743,-0.13506,0.990837,0.062607,-0.940688,0.283785,0.468176,0.044411,-1.0,-0.050495,0.006521,-0.10447,0.124213,-1.0
-0.422315,0.751057,0.080014,-0.996794,-0.258618,0.281885,0.140366,0.421243,-0.511873,0.348187,-0.016439,-0.021993,-0.073455,-0.187737,-0.988116
0.37898,-0.639712,-0.776554,0.630051,-0.825787,-0.563275,0.820914,0.835945,-0.951615,-0.402031,-0.045574,0.040624,-0.125162,0.097873,-0.956742
0.682618,0.333206,0.930571,-0.366111,0.292668,-0.868275,0.769748,0.37731,0.332238,-0.797009,0.016524,0.024856,-0.007768,-0.142414,-0.949576
-0.976328,-0.605394,-0.545885,-0.83786,-0.526839,-0.22629,0.70338,0.496572,-0.488658,-0.214969,0.005355,0.009875,0.19759,-0.048973,-0.98797
-0.565308,0.956925,-0.197919,0.980218,-0.264389,0.179497,0.56402,0.661241,-0.198305,0.224001,0.142338,0.250639,0.036244,-0.203677,-0.999679
-0.337151,0.449385,0.630041,-0.776562,-0.913506,-0.826954,0.532536,0.217105,-0.575701,-0.810046,-0.051556,-0.042889,0.043574,-0.218332,-1.0
0.470768,0.282729,0.662796,0.7488,0.307614,0.849483,0.158221,0.251695,0.348215,0.919896,-0.083791,-0.021848,0.017278,0.221714,-0.926461
-0.602817,-0.204269,-0.73166,-0.68167,0.485461,-0.626375,0.683622,0.622612,0.361333,-0.682296,-0.020522,0.016691,0.158415,-0.14163,-0.984396
0.452128,0.525729,0.999272,-0.03814,-0.993315,-0.526907,0.093572,0.514136,-0.805045,-0.540282,-0.021064,0.023188,-0.110524,-0.181725,-0.992481
-0.792813,-0.46157,0.317625,-0.948216,-0.152087,0.470305,0.0743,0.774066,-0.330269,0.985628,-0.016842,-0.025991,0.1711,0.087614,-0.985141
0.506225,-0.089425,0.825733,-0.564061,0.387697,0.787978,0.604969,0.436068,0.519089,0.670362,-0.002116,-0.048333,0.076415,0.195322,-1.0
0.817372,0.552892,-0.568213,-0.822881,-0.415674,0.539257,0.822069,0.749464,-0.491543,0.490202,-0.02139,0.011801,-0.225565,-0.09298,-0.962459
0.064754,-0.445035,0.509715,-0.860343,0.82343,0.938809,0.293434,0.007046,0.785029,0.565902,-0.003388,-0.027763,0.163777,0.115691,-1.0
-0.365895,-0.176502,0.814203,0.58058,0.630712,-0.255798,0.238821,0.776797,0.765803,-0.13306,0.029936,0.011707,0.159051,0.029728,-0.988658
0.883847,-0.299156,0.92171,-0.387879,-0.635198,-0.221701,0.629599,0.800788,-0.614828,-0.316363,0.034051,0.022787,-0.134666,-0.045441,-0.975082
-0.435148,-0.608169,0.770399,-0.637562,0.841034,0.945615,0.325569,0.6327,0.770999,0.644286,0.039377,-0.038708,0.107333,0.089738,-1.0
0.236148,0.714043,0.285623,0.958342,0.59862,0.790155,0.215114,0.232464,0.560587,0.825114,-0.012105,0.002082,0.088396,0.075174,-0.993769
-0.168183,0.297008,-0.800667,0.59911,-0.011974,-0.767285,0.162678,0.975224,-0.156834,-0.965965,-0.000269,-0.02567,-0.110698,-0.149121,-0.944854
-0.173737,-0.152694,-0.998024,0.062841,-0.247272,0.797965,0.980138,0.187934,-0.352488,0.6845,0.005656,0.019832,-0.127838,0.189002,-0.949913
-0.4735,-0.282537,-0.714667,0.699465,-0.50719,0.191382,0.758713,0.559115,-0.471149,0.269428,-0.036965,-0.023055,-0.132323,0.173362,-1.0
0.430351,0.1831,-0.331192,-0.943563,0.98056,-0.637587,0.103117,0.712049,0.684333,-0.606676,0.018009,0.009206,-0.042698,-0.195092,-0.953786
-0.837196,-0.820237,-0.814893,-0.579611,-0.734951,0.407309,0.32775,0.956771,-0.78854,0.285748,-0.001588,-0.031741,0.011494,0.178771,-1.0
-0.794779,-0.230086,-0.79749,-0.603332,-0.961915,-0.875988,0.739532,0.549103,-0.74738,-0.637605,-0.01937,-0.019429,0.016402,-0.198852,-0.981596
-0.983122,0.360891,0.962517,0.271223,-0.299331,-0.87408,0.26072,0.661654,-0.069216,-0.949714,0.02407,-0.022638,0.216269,-0.094839,-0.961514
0.043202,-0.245485,0.987869,-0.155287,-0.798967,-0.399085,0.885146,0.598223,-0.768709,-0.509318,0.041345,0.06704,0.039432,-0.127132,-0.947309
-0.354503,-0.250275,-0.757342,0.653019,-0.036579,0.184707,0.890651,0.281359,-0.00438,0.231702,0.013225,-0.089097,0.003637,0.145585,-0.978701
0.024345,-0.004481,-0.898465,-0.439046,0.20176,-0.011044,0.480485,0.125978,0.158259,-0.057739,0.016368,0.034042,0.001983,-0.185592,-0.923801
0.05679,0.372205,0.676448,0.73649,-0.317939,-0.581963,0.918035,0.677433,-0.277875,-0.580092,0.01799,0.066521,0.007247,-0.236074,-0.971055
0.942577,-0.415236,0.990215,-0.13955,0.905051,0.014807,0.850726,0.153834,0.909965,-0.028242,-0.047684,0.010243,0.02274,0.171633,-0.956305
-0.820272,-0.804466,-0.950401,0.311027,0.561457,-0.695231,0.209178,0.613405,0.55584,-0.893723,0.023657,-0.010091,0.152593,0.171705,-1.0
-0.70621,0.092767,0.874325,0.485341,-0.08693,0.486244,0.474137,0.931223,0.057954,0.504993,-0.117097,-0.144505,0.175246,0.103037,-0.970104
0.818755,0.876873,0.744853,-0.667229,-0.010475,-0.904615,0.392456,0.433455,0.146909,-0.865859,0.018042,-0.066267,-0.062348,-0.201333,-0.98499
0.919941,0.46527,-0.273514,-0.961868,-0.198067,0.762382,0.712909,0.310634,-0.303547,0.749052,0.003641,0.020334,-0.205973,-0.045554,-1.0
0.742895,0.984149,0.539125,-0.842226,-0.438262,0.50642,0.116487,0.859657,-0.644544,0.768693,0.043062,0.019025,-0.10093,-0.167434,-0.986246
-0.56339,-0.901557,-0.459076,0.888397,-0.021372,0.508155,0.819188,0.699164,-0.017859,0.536837,0.033919,-0.042592,0.059513,0.197411,-1.0
0.006049,-0.135007,-0.43825,-0.898853,-0.943983,0.225152,0.967615,0.701558,-0.879028,0.047367,-0.009889,0.033282,-0.169557,-0.059919,-1.0
-0.166014,0.663196,-0.161773,0.986828,-0.278891,0.89573,0.568325,0.742155,-0.258391,0.960762,-0.003997,-0.062687,-0.007931,0.220941,-0.95707
0.940461,-0.645064,0.8898,0.456351,0.864213,-0.87145,0.786518,0.004208,0.86366,-0.575348,0.07191,-0.007055,-0.09851,0.179919,-0.994124
-0.20302,-0.011441,-0.066221,-0.997805,-0.23479,-0.85846,0.734588,0.204251,-0.189883,-0.862039,-0.015011,-0.004571,0.051102,-0.217793,-1.0
-0.582585,0.298269,0.320961,0.947092,-0.381069,0.15108,0.063159,0.006054,-0.826125,0.529907,-0.022112,0.008187,0.121821,0.115509,-0.972173
0.923129,-0.539578,0.741604,0.670838,-0.776364,0.082128,0.520492,0.35156,-0.758993,0.245431,0.029103,-0.03308,-0.146455,0.189497,-1.0
0.188301,-0.144276,0.693737,0.720229,0.746316,0.963646,0.613104,0.660325,0.590716,0.795942,-0.002805,0.029523,0.06101,0.158483,-0.983587
-0.818822,0.704216,0.385553,0.922686,0.114165,0.842617,0.363465,0.380688,0.1688,0.875723,-0.006535,0.033121,0.191799,0.040714,-1.0
0.189367,-0.659137,-0.016479,-0.999864,-0.161964,0.319188,0.090629,0.377058,-0.362144,0.6126,0.033299,0.015851,-0.152925,0.152345,-0.999881
-0.193226,-0.14104,0.902528,-0.430632,-0.187165,0.981734,0.024914,0.122597,-0.042234,0.981837,-0.075951,0.03294,0.142736,0.117279,-0.975407
-0.169392,0.772468,0.610904,0.791705,0.155641,-0.403845,0.215027,0.068783,0.325002,-0.442624,0.036081,-0.031617,0.14829,-0.170735,-0.950809
0.036051,-0.62566,-0.66714,0.744932,-0.244285,0.36411,0.632717,0.196878,-0.194849,0.440874,0.007017,-0.048131,-0.070036,0.180214,-0.996763
-0.624487,0.488257,-0.917006,-0.398874,-0.979172,0.05468,0.788536,0.325315,-0.959685,-0.011274,-0.028901,-0.016641,-0.102358,-0.224293,-1.0
-0.794442,0.057078,0.99421,0.107459,0.054437,0.603829,0.078516,0.86574,0.242737,1.0,0.03034,0.022078,0.122457,0.071411,-1.0
-0.455351,-0.141104,-0.579555,-0.814933,-0.552202,0.825493,0.940336,0.273729,-0.724046,0.717391,0.00403,-0.034581,-0.148706,0.199848,-0.979115
0.867035,0.876884,-0.668264,0.743924,0.104746,0.839317,0.45195,0.545023,-0.01724,0.881533,0.0232,0.038008,-0.188259,-0.028171,-0.994133
0.887588,-0.635922,0.873493,0.486836,0.555329,-0.292123,0.817485,0.564169,0.594787,-0.179865,0.054729,-0.009311,-0.056665,0.222303,-0.987081
-0.914068,-0.156107,0.353216,-0.935542,0.026852,-0.23307,0.835652,0.11441,0.065011,-0.333292,-0.008916,0.014578,0.12728,-0.086477,-1.0
-0.326749,0.470623,0.691791,0.722097,-0.511786,-0.135062,0.177275,0.396006,-0.718602,-0.103976,0.013086,-0.013615,0.131399,-0.167943,-1.0
-0.335887,0.217465,-0.761109,-0.648624,0.549373,-0.343892,0.728223,0.755096,0.431714,-0.489731,0.036452,0.027646,0.106009,-0.205162,-1.0
0.987211,-0.028671,0.539649,-0.84189,0.788573,0.855614,0.742931,0.810713,0.859332,0.596915,-0.014865,-0.004875,-0.260704,0.019631,-0.93758
0.122633,0.352431,-0.789113,-0.614248,0.038679,0.551929,0.763927,0.3481,-0.040475,0.52616,-0.009244,0.017301,-0.191713,-0.112378,-0.976136
-0.400247,0.188795,-0.962461,0.27142,0.317967,0.353895,0.537288,0.269626,0.25667,0.401052,0.010881,0.004851,0.124354,0.173417,-0.935436
-0.965272,-0.791725,0.464114,0.885775,0.710979,-0.223023,0.518919,0.388946,0.765287,-0.084136,0.014005,0.025656,0.166788,0.123649,-1.0
0.268219,0.447023,-0.438798,-0.898586,-0.839395,-0.118992,0.582028,0.187258,-0.815382,-0.248111,0.006072,-0.009436,-0.197789,-0.133558,-1.0
-0.745868,-0.412677,0.021857,-0.999761,-0.179778,-0.521962,0.772621,0.397845,-0.131702,-0.535672,-0.013277,-0.009507,0.125535,-0.129643,-0.97656
0.305835,0.844872,0.844212,-0.53601,-0.962081,-0.479492,0.666866,0.149918,-0.765885,-0.636593,0.003944,-0.029032,-0.070838,-0.204565,-1.0
-0.39344,-0.580769,0.663984,0.747747,0.426906,-0.29365,0.744879,0.388566,0.480302,-0.231257,0.001438,0.037574,0.187575,0.155158,-0.986989
-0.886619,-0.246316,-0.135451,-0.990784,0.063452,-0.610007,0.805647,0.488901,0.020437,-0.625825,0.068853,-0.011618,0.134089,-0.081673,-0.987057
-0.019633,-0.808993,-0.117798,0.993038,-0.189496,0.788745,0.283566,0.875321,-0.186768,0.856901,0.015006,-0.051305,-0.101111,0.21348,-1.0
-0.680846,-0.319449,0.822013,0.569469,0.218474,-0.116261,0.019386,0.700779,0.794146,-0.275225,0.008304,-0.001435,0.221485,0.05465,-0.97501
0.597015,0.526061,-0.438403,0.898779,-0.316104,0.177247,0.641294,0.05454,-0.282374,0.170839,0.014379,-0.03481,-0.223754,0.053218,-1.0
0.285557,0.658967,0.56373,-0.825959,0.613425,-0.548009,0.798747,0.663573,0.582273,-0.588302,0.020347,-0.019967,0.023387,-0.206176,-1.0
-0.061137,-0.950388,-0.627892,-0.778301,0.2495,-0.930859,0.106361,0.726034,0.13105,-1.0,-0.03148,0.063187,-0.210213,0.076435,-0.999282
-0.976937,-0.090116,0.99259,0.121511,0.795875,-0.775195,0.88054,0.295586,0.789738,-0.582847,-0.002975,0.004041,0.238455,-0.011328,-0.955655
0.95866,0.400038,-0.95951,-0.281675,-0.439983,0.627926,0.598631,0.330748,-0.551373,0.544871,0.045344,0.013573,-0.201704,0.008578,-0.994116
0.702491,0.882698,0.20549,-0.978659,-0.521987,0.757946,0.273121,0.185458,-0.621404,0.780836,0.018971,-0.029478,-0.135716,-0.135928,-1.0
-0.887677,0.650555,-0.696066,0.717978,0.278714,0.155224,0.364084,0.439031,0.243672,0.211684,-0.099442,0.007754,0.216025,0.009482,-1.0
-0.668024,-0.321964,-0.216686,0.976241,-0.25441,-0.074271,0.915331,0.557962,-0.225768,0.007384,-0.006396,0.002032,0.012494,0.145965,-1.0
0.362264,0.736068,-0.63948,-0.768807,-0.361527,-0.18438,0.767002,0.689017,-0.377898,-0.174385,0.083637,0.125147,-0.153394,-0.153581,-0.994791
-0.275124,0.65714,0.628736,-0.777619,0.576422,0.57972,0.966534,0.261639,0.661194,0.471211,0.038099,-0.035559,0.185702,-0.130974,-0.953629
0.063032,-0.613145,-0.909879,0.414873,-0.546252,0.984929,0.681753,0.949193,-0.529026,0.82559,-0.025812,0.037976,-0.09735,0.213002,-0.997467
0.129065,0.656922,0.038371,-0.999264,-0.822973,0.522967,0.105061,0.920089,-0.947273,0.404365,0.073862,-0.01731,-0.134501,-0.136624,-0.930572
0.041425,0.763761,-0.905833,-0.423635,-0.373551,-0.435283,0.5315,0.135778,-0.402565,-0.443933,0.02926,-0.006646,-0.130615,-0.199842,-1.0
-0.701343,-0.014147,0.936818,0.349818,-0.395855,-0.470259,0.203315,0.654006,-0.445124,-0.67498,-0.012661,0.006072,0.188975,-0.055033,-1.0
-0.953389,0.128882,-0.966956,-0.254943,0.304145,-0.583917,0.676283,0.887078,0.1434,-0.644623,-0.04323,0.093153,0.163146,-0.172726,-0.999831
0.437044,-0.211648,0.895029,0.446009,-0.126352,0.587324,0.302395,0.526859,0.009514,0.601946,-0.001314,0.028168,0.002141,0.19455,-1.0
0.411332,0.070365,-0.273354,0.961914,-0.270466,-0.676052,0.398496,0.007408,-0.344401,-0.657058,0.003072,-0.00091,-0.233258,0.002362,-0.992776
0.551962,-0.476649,-0.579473,-0.814991,0.053306,0.277311,0.267236,0.773125,-0.029699,0.302599,0.074574,-0.27417,-0.150729,0.082785,-1.0
-0.28355,0.126985,0.480032,-0.877251,-0.007094,0.411643,0.962203,0.066742,0.085588,0.407735,0.038148,0.004252,0.150874,-0.045342,-1.0
-0.608543,0.174275,0.68593,-0.727668,0.727822,-0.213694,0.311772,0.802709,0.69155,-0.268215,-0.013592,-0.052234,0.195608,-0.101788,-1.0
