# in_press_x,in_press_y,in_target_x,in_target_y,in_flow_x,in_flow_y,in_importance,in_crowdedness,out_grow_x,out_grow_y,out_prune_x,out_prune_y,out_shift_x,out_shift_y,out_apoptosis
0.995923,-0.11326,-0.98055,-0.196269,0.789227,-0.721308,0.307003,0.121174,0.516731,-0.619192,-0.002551,0.05319,-0.205807,-0.046292,-0.992561
-0.075135,-0.624127,0.696765,-0.717299,0.020527,-0.142238,0.532916,0.983228,0.084976,-0.347923,-0.085715,0.13992,0.191513,-0.0783,-0.982623
0.900552,-0.019885,0.621026,0.78379,-0.028157,-0.739378,0.816571,0.466165,0.071896,-0.829057,-0.00631,0.003826,-0.18276,-0.01127,-0.976196
-0.622156,0.55639,-0.863379,-0.504557,0.470076,0.725717,0.204679,0.884312,0.33115,0.720677,-0.001267,0.012548,0.139463,-0.118951,-0.998618
-0.329214,0.131645,0.992793,0.119842,-0.634973,-0.785809,0.216972,0.656636,-0.372324,-0.671994,0.005122,0.008719,0.147505,-0.134589,-0.959495
-0.310915,-0.456587,-0.24888,0.968534,-0.422975,0.648429,0.428924,0.74184,-0.420698,0.68635,-0.017567,-0.000112,0.005151,0.22002,-1.0
0.708627,0.302611,0.974429,0.224695,0.416353,-0.199046,0.495218,0.898084,0.75117,-0.244597,-0.041325,-0.005851,0.079466,-0.167516,-0.957652
-0.633181,-0.586848,-0.846505,-0.532381,-0.832456,0.213096,0.943642,0.897577,-0.794227,0.114654,-0.02661,-0.0165,-0.121427,0.179396,-1.0
-0.814079,-0.234429,-0.111559,-0.993758,0.486259,-0.403589,0.451626,0.8218,0.521423,-0.608331,-0.037031,0.038814,0.186243,-0.130081,-0.974258
0.304449,-0.720731,-0.762909,-0.646506,-0.435295,0.350903,0.579773,0.858817,-0.70221,0.364426,0.006567,0.026067,-0.202865,0.122123,-0.963578
0.46598,0.245244,0.547834,0.836587,-0.958457,-0.667932,0.354469,0.531243,-0.708857,-0.404655,0.000305,-0.010034,-0.183003,-0.06345,-1.0
-0.735729,0.186448,-0.486632,0.873607,-0.365298,-0.117097,0.950253,0.193233,-0.803975,-0.112003,0.014479,0.007386,0.027661,0.196029,-0.999859
0.108068,0.38961,0.950275,-0.311411,-0.507482,0.796395,0.912029,0.111436,-0.353632,0.720388,0.00072,0.018426,0.12143,-0.135903,-1.0
-0.288468,-0.329766,-0.812705,0.582675,-0.322901,0.821513,0.517251,0.502269,-0.370439,0.698257,-0.009012,0.009718,-0.055601,0.216357,-0.997282
0.85803,0.469649,0.669613,0.74271,-0.968733,0.787603,0.055738,0.305127,-0.523601,0.567076,-0.0022,-0.036129,-0.178293,0.055551,-1.0
-0.149214,0.633101,-0.571088,0.820889,-0.274638,0.075886,0.059494,0.366266,-0.645022,0.267391,0.050379,0.029068,-0.197516,-0.037917,-0.992561
-0.526347,-0.097163,-0.449385,-0.893338,0.678235,-0.634556,0.286852,0.53926,0.475156,-0.660409,0.003167,0.009798,0.142103,-0.142109,-1.0
-0.00223,0.31667,0.478177,-0.878264,0.290581,-0.781423,0.201428,0.703108,0.324981,-0.727596,-0.005614,-0.042076,0.046987,-0.195964,-0.993861
0.923961,-0.325986,-0.958095,-0.28645,0.382484,0.028837,0.261959,0.099312,0.801297,0.018999,0.001783,0.022968,-0.17295,0.045743,-0.991498
0.859869,-0.058538,0.944067,-0.329755,0.118153,0.256152,0.742283,0.149955,0.3967,0.562551,0.023015,0.013119,-0.117207,0.168279,-0.987813
0.030782,-0.271574,0.60707,-0.794648,-0.615151,-0.486479,0.528552,0.035174,-0.541597,-0.638372,-0.005575,0.010573,-0.067429,-0.19095,-1.0
0.109352,-0.486263,-0.622855,0.782337,0.800425,-0.912059,0.438513,0.232314,0.526808,-0.568448,-0.019642,6.8e-05,-0.030174,0.18006,-0.979376
-0.282434,0.570403,-0.637663,0.770316,0.360062,0.013824,0.823031,0.333826,0.783941,0.177868,-0.006344,-0.013585,0.204012,-0.064824,-1.0
-0.520933,-0.088412,-0.602255,-0.798304,0.452941,0.336344,0.236469,0.087125,0.679809,0.43754,-0.007406,-0.029848,0.167858,0.038703,-1.0
-0.007191,0.64431,-0.733875,-0.679285,0.706122,-0.894041,0.736883,0.529216,0.368352,-0.726874,0.004998,-0.008731,-0.021327,-0.226043,-0.995013
-0.154992,-0.886577,0.725699,-0.688013,0.24012,0.296018,0.839582,0.050418,0.605559,0.521053,-0.018134,0.020718,0.144133,0.126186,-1.0
0.732568,-0.55049,0.310413,-0.950602,0.9904,-0.741185,0.269121,0.368325,0.58494,-0.534284,0.018807,-0.000918,-0.125925,-0.155434,-1.0
0.193585,0.433975,-0.936899,0.349599,0.739365,-0.861734,0.63557,0.413325,0.460371,-0.646405,-0.015963,-0.002073,-0.110759,-0.182427,-1.0
0.291654,0.944184,0.868517,0.495659,0.166084,-0.387271,0.833721,0.431917,0.469179,-0.654938,-0.023966,0.002916,0.066578,-0.181666,-1.0
-0.789476,-0.20759,-0.992672,0.120844,0.501154,-0.13093,0.139721,0.956026,0.782904,-0.238463,-0.018655,-0.012056,0.173727,0.02874,-1.0
0.211447,-0.171193,-0.098385,-0.995148,0.917249,0.741394,0.847938,0.795347,0.690406,0.376151,-0.009428,-0.016032,0.209074,-0.051333,-0.960677
0.212308,-0.479913,0.416309,-0.909223,0.425711,-0.707906,0.861793,0.177097,0.387599,-0.688636,-0.001671,0.035146,0.092006,-0.1847,-0.993513
0.093888,0.534728,0.005568,-0.999985,0.765966,-0.339463,0.399927,0.477262,0.651092,-0.429567,0.011456,0.04406,0.070539,-0.191391,-0.994548
0.462026,-0.226774,0.534994,-0.844856,-0.798962,0.120256,0.216663,0.169931,-0.809364,-0.025935,-0.009359,0.034987,-0.205132,-0.062876,-1.0
-0.540559,-0.504757,0.999861,-0.0167,0.288664,-0.012891,0.066608,0.128004,0.703405,0.005731,-0.05406,-0.03093,0.152884,0.053921,-0.956356
0.273239,0.757776,0.849657,0.527335,0.119573,-0.284958,0.810702,0.770257,0.458239,-0.606302,-0.042477,-0.01298,0.049771,-0.213873,-1.0
-0.849263,0.244478,0.692149,0.721755,0.177534,0.732629,0.089794,0.99572,0.273108,0.740778,-0.03341,0.002221,0.187598,0.112433,-1.0
0.341073,0.780135,0.350534,-0.93655,-0.663312,0.857175,0.652385,0.327377,-0.539113,0.596526,-0.014064,0.002813,-0.114264,-0.175797,-0.990033
-0.905994,0.537767,-0.835771,-0.549079,-0.793015,0.007208,0.100178,0.984313,-0.766362,-0.087304,0.005143,-0.01102,-0.027202,-0.167802,-1.0
-0.794017,-0.500871,0.187672,0.982232,0.071397,-0.736144,0.5229,0.558574,0.137574,-0.83025,0.025252,0.000952,0.174824,0.094168,-1.0
-0.136351,0.109318,-0.874652,0.484751,-0.210672,-0.847116,0.613921,0.910553,-0.366611,-0.730764,0.004531,-0.018901,-0.110366,-0.117552,-0.969198
-0.091566,0.490966,0.683155,0.730273,-0.724573,-0.273293,0.373788,0.139143,-0.749185,-0.221962,0.014981,-0.020166,-0.046506,-0.200708,-0.991007
-0.136445,0.163194,-0.971496,-0.237057,0.286685,-0.173726,0.231975,0.783544,0.620074,-0.52025,-0.031687,0.012102,0.053184,-0.207527,-1.0
0.729785,0.676974,0.999978,0.00667,0.366685,-0.855557,0.431118,0.172765,0.44621,-0.669842,-0.003519,-0.005653,0.039072,-0.199632,-0.961875
0.749558,-0.614297,-0.978632,0.205622,0.333102,-0.943644,0.608964,0.827677,0.154483,-0.813201,-0.011654,0.008566,-0.201663,-0.001278,-0.980613
-0.846947,0.293085,-0.409491,-0.912314,0.45515,0.205697,0.61595,0.538589,0.738108,0.194707,0.002823,-0.016163,0.20065,-0.089515,-0.980332
-0.939566,0.719794,-0.465113,-0.885251,0.596247,-0.772666,0.359985,0.543459,0.35939,-0.693336,0.017211,-0.003142,0.095462,-0.15274,-1.0
0.851984,0.558602,0.685639,-0.727942,-0.571703,0.046292,0.978372,0.538812,-0.805579,-0.027487,-0.014623,-0.0117,-0.121618,-0.144416,-1.0
-0.647549,-0.21524,0.52282,0.852443,0.070344,0.78195,0.59648,0.648565,0.145735,0.798994,0.010435,0.008367,0.151137,0.174652,-0.993373
-0.00573,0.954993,-0.996275,0.086235,0.565519,0.720714,0.051519,0.867522,0.346017,0.690852,-0.017409,-0.018542,-0.044177,-0.169006,-0.973277
0.527557,0.841129,-0.886814,-0.462126,-0.984497,-0.149344,0.687756,0.384933,-0.801315,-0.205389,-0.002791,-0.003544,-0.151522,-0.142438,-0.956131
-0.365076,-0.708829,-0.71376,-0.700391,0.365574,-0.156017,0.288052,0.240136,0.672392,-0.452248,-0.002446,0.010919,0.193399,0.073967,-1.0
-0.062776,-0.1398,0.720174,0.693794,0.363954,0.704379,0.788346,0.677613,0.424769,0.671912,0.043682,0.003626,0.09751,0.149284,-0.987318
0.172498,0.363197,0.828198,-0.560436,0.050499,-0.240123,0.018664,0.180411,0.192528,-0.539337,0.009622,0.145247,0.076357,-0.205629,-0.987331
0.532537,0.194775,0.722077,-0.691812,0.963177,-0.54697,0.920409,0.010281,0.643911,-0.414029,-0.000185,0.016862,0.052248,-0.200802,-1.0
0.432927,-0.607891,-0.052651,-0.998613,-0.739724,-0.154244,0.194497,0.062386,-0.744523,-0.259117,-0.014713,-0.005678,-0.184834,0.003503,-1.0
0.902311,0.10311,0.912472,0.40914,0.202815,0.11801,0.152406,0.541535,0.482668,0.264446,0.009758,-0.181629,-0.013754,0.169345,-0.985539
0.973041,0.904068,-0.972435,0.233175,0.150726,-0.898242,0.970774,0.386018,-0.004552,-0.81377,0.01228,0.002513,-0.108818,-0.127421,-1.0
0.987511,-0.969914,0.943454,0.331503,0.472565,0.686236,0.890913,0.220072,0.54304,0.610937,-0.013548,-0.027298,-0.039179,0.212639,-0.999762
-0.522375,0.491212,0.90226,-0.431193,-0.3636,0.225487,0.381609,0.398932,-0.704842,0.445237,-0.012133,-0.030106,0.166857,-0.105846,-0.97984
0.309395,0.445515,-0.620144,0.784488,0.942511,-0.133092,0.681025,0.438654,0.803256,-0.009671,0.009378,-0.019062,-0.129107,-0.131306,-0.965085
-0.938251,-0.594239,0.997786,-0.066507,-0.14832,0.054136,0.127385,0.916189,-0.317308,0.16879,-0.014989,-0.283697,0.143828,0.108237,-0.985589
-0.271474,-0.143199,0.680627,0.73263,-0.815264,-0.449248,0.440575,0.716265,-0.718718,-0.349884,0.009191,0.033148,0.096133,0.146797,-0.992292
-0.363741,0.777753,-0.687087,-0.726576,-0.733909,-0.347686,0.621796,0.096022,-0.691759,-0.40627,-0.024945,0.0096,-0.075579,-0.193326,-1.0
0.722677,0.198725,0.963868,0.26638,-0.469203,-0.811648,0.349002,0.099562,-0.280664,-0.787616,0.004716,-0.011405,-0.162994,-0.169132,-0.990118
-0.936189,0.247552,-0.712074,-0.702104,0.187766,0.340867,0.05703,0.397167,0.301212,0.722582,0.027035,-0.039514,0.190436,-0.048253,-1.0
0.657171,0.324529,-0.925813,0.377981,0.986863,-0.38844,0.050685,0.732496,0.70799,-0.289193,-0.01932,0.026269,-0.154408,-0.085149,-0.979899
-0.339542,0.93162,-0.673315,0.739356,-0.740073,0.862952,0.024412,0.066634,-0.488932,0.62899,-0.025797,-0.00282,-0.152197,-0.114379,-0.996932
-0.92483,0.807564,-0.822405,0.568902,-0.536294,-0.759631,0.665103,0.92356,-0.613239,-0.555541,-0.002897,0.026887,0.02075,-0.188527,-1.0
0.640134,0.812731,0.735091,-0.677968,0.852823,0.880464,0.683991,0.918111,0.620729,0.481356,0.003431,-0.000668,-0.016096,-0.178633,-0.983216
0.55181,0.407483,-0.994306,-0.106561,0.021951,0.999751,0.666855,0.367367,-0.147173,0.810844,0.008621,-0.021092,-0.22234,0.026383,-0.962129
0.356897,-0.280023,-0.757142,-0.653251,-0.019062,-0.582395,0.966266,0.437065,-0.127057,-0.810709,-0.017143,0.024742,-0.187852,-0.132189,-1.0
0.651883,-0.43265,-0.885054,0.465489,-0.493273,-0.250899,0.199689,0.184407,-0.77259,-0.265886,-0.019137,0.008548,-0.191456,0.071824,-0.989746
0.177685,-0.455227,-0.79647,-0.604677,0.08386,-0.716503,0.565299,0.190614,-0.001141,-0.836218,0.002201,-0.007247,-0.189038,-0.108608,-0.980486
0.36966,-0.081427,0.681514,-0.731805,0.451518,0.827879,0.153218,0.128299,0.490286,0.580689,-0.00995,-0.004614,0.137318,0.107113,-0.991328
0.883243,0.049476,-0.638975,-0.769227,0.848717,0.944341,0.079044,0.119046,0.50357,0.608057,-0.033874,0.003229,-0.221641,0.008122,-0.96804
-0.345762,0.689489,-0.867625,-0.49722,0.050379,0.484729,0.291014,0.287291,-0.070698,0.798985,-0.010629,0.023446,-0.049173,-0.196192,-0.990974
-0.533764,-0.210712,0.998126,0.061194,-0.925814,-0.13913,0.164229,0.455912,-0.783363,-0.141433,-0.028178,-0.010214,0.18336,0.076244,-0.974741
0.573932,0.819548,0.198984,0.980003,-0.396288,-0.713881,0.444636,0.206535,-0.414505,-0.665977,0.00484,-0.004841,-0.114181,-0.154726,-1.0
0.334384,0.828588,0.135749,-0.990743,-0.831753,-0.305777,0.048701,0.27955,-0.633688,-0.398673,-0.005385,-0.004502,-0.082485,-0.179567,-1.0
-0.14169,0.082901,-0.926542,0.376191,-0.924567,0.006993,0.845035,0.67397,-0.774624,0.075264,-0.022694,0.010078,-0.174455,0.009305,-0.984169
-0.965448,0.786559,-0.744927,0.667146,0.021258,-0.016509,0.216525,0.471561,0.048147,0.003486,-0.351254,0.254649,0.162997,-0.135269,-0.975835
0.423683,-0.086438,-0.645927,0.763399,0.428713,-0.732416,0.995063,0.671705,0.39245,-0.720164,-0.006587,-0.014969,-0.196195,0.049309,-1.0
0.989458,0.705706,-0.778668,0.627436,-0.64699,-0.171801,0.927536,0.572797,-0.776396,-0.062007,0.003309,0.003461,-0.203702,-0.027351,-0.988715
0.424817,-0.945331,0.129162,-0.991624,0.395175,-0.860344,0.834505,0.247134,0.296027,-0.750116,-0.035332,0.012067,-0.199291,0.035776,-0.994122
-0.214652,-0.047147,-0.683854,-0.729619,0.62991,0.796917,0.396774,0.656574,0.501895,0.643658,0.014276,-0.028488,0.196979,0.074688,-1.0
0.50053,-0.074318,0.196707,0.980462,0.208908,-0.593409,0.739865,0.194836,0.385534,-0.754782,-0.013226,-0.015999,-0.188359,0.086523,-0.977867
-0.187589,0.925246,0.681543,-0.731779,0.572429,0.443767,0.205957,0.886355,0.707146,0.391704,0.018504,-0.009237,0.160655,-0.184426,-0.979965
-0.43699,0.264111,0.978666,0.205459,0.358106,0.683359,0.920565,0.036986,0.471355,0.690187,0.02493,-0.021342,0.179141,0.054416,-0.985718
0.60364,0.139547,0.106701,-0.994291,-0.89333,-0.420192,0.482382,0.008186,-0.67349,-0.458778,-0.021217,-0.016389,-0.151132,-0.123849,-1.0
-0.696243,-0.447274,0.847241,-0.531209,-0.278153,-0.306712,0.165395,0.496089,-0.42215,-0.686771,0.017793,-0.001336,0.209857,-0.060116,-1.0
-0.037549,0.393292,0.98607,0.166333,0.711601,-0.73558,0.26915,0.574527,0.588297,-0.448623,0.056433,0.002007,0.150207,-0.129612,-1.0
0.56616,-0.145414,0.784969,0.619535,-0.030296,-0.947429,0.996138,0.151064,0.11353,-0.750535,-0.002032,0.026826,-0.216768,-0.071779,-1.0
-0.2128,0.2317,-0.985129,-0.171815,-0.968644,-0.298012,0.931748,0.532828,-0.759888,-0.219892,-0.018365,-0.004651,-0.161527,-0.107251,-1.0
0.824922,-0.245734,-0.629477,0.777019,-0.658224,0.138191,0.400069,0.888684,-0.741007,0.208795,0.012173,0.014882,-0.186242,0.078914,-0.998096
-0.114457,-0.158325,-0.62389,0.781512,0.735756,0.937276,0.523593,0.173909,0.358829,0.726492,0.010309,0.011337,0.004742,0.189148,-0.986613
-0.134882,-0.392612,-0.992229,0.124424,-0.542185,0.648021,0.017334,0.77566,-0.554095,0.580701,0.017342,0.041981,-0.098361,0.157646,-1.0
-0.665754,0.282814,0.645202,-0.764012,0.228414,-0.445319,0.365784,0.226328,0.390096,-0.683678,-0.023585,-0.029922,0.161174,-0.174213,-0.999808
0.683757,0.926,-0.52231,0.852756,0.245664,0.632833,0.85576,0.710867,0.160841,0.797836,0.010059,-0.01171,-0.197384,0.018446,-0.988569
-0.000336,0.511837,-0.491933,0.870633,0.452171,0.582923,0.826354,0.755798,0.355857,0.72678,0.01363,0.000526,0.006386,0.202981,-1.0
-0.382952,0.054992,-0.984295,-0.176533,0.294625,-0.060074,0.958174,0.415326,0.684661,-0.195236,0.003885,0.011677,0.18538,-0.118379,-0.995001
-0.383559,-0.293245,-0.868076,0.496431,-0.039572,0.001093,0.030668,0.073655,-0.106819,-0.005793,0.429873,-0.240079,-0.162266,0.130041,-0.980594
0.833636,0.964581,-0.991558,-0.129661,0.112287,0.458828,0.491812,0.01396,0.014489,0.789481,0.000349,-0.005823,-0.174965,-0.090393,-1.0
-0.759758,-0.996753,0.590316,0.807172,-0.099665,0.029167,0.307275,0.016817,-0.219376,0.118225,0.015066,-0.29756,0.095781,0.164106,-1.0
-0.88706,-0.597255,-0.701892,-0.712283,-0.314001,0.077568,0.989977,0.397264,-0.797043,0.039153,0.00055,0.019936,0.033705,0.213961,-1.0
-0.296329,0.985917,-0.728138,-0.685431,-0.183779,0.134383,0.218351,0.206194,-0.477769,0.265717,0.131086,0.11954,-0.063636,-0.201047,-1.0
0.03787,0.059389,-0.54249,-0.840062,0.858583,0.497556,0.136843,0.322496,0.742235,0.319681,0.031382,-0.020944,0.098715,-0.142846,-0.993385
0.945457,-0.744214,0.772199,-0.63538,0.461443,-0.634272,0.323588,0.202351,0.546999,-0.638793,-0.009439,1.1e-05,-0.236649,0.012069,-1.0
-0.435374,-0.543577,-0.182695,0.98317,-0.005933,-0.252029,0.739839,0.000963,-0.010076,-0.579271,-0.005818,0.00143,0.123025,0.203493,-0.986635
0.718627,0.416332,0.837623,0.546249,0.536122,0.837326,0.301751,0.798937,0.512643,0.643457,-0.021977,0.012816,0.008929,0.182997,-0.998455
0.496499,-0.606586,-0.63809,0.769962,-0.251287,-0.176144,0.42885,0.999951,-0.659595,-0.31894,-0.013129,-0.014298,-0.1884,0.10874,-1.0
-0.163189,0.873857,-0.426081,-0.904685,-0.771972,-0.539944,0.746508,0.36293,-0.604203,-0.503165,0.022245,0.008102,-0.049735,-0.18291,-1.0
0.900605,0.281538,0.893724,0.448617,-0.647559,0.169199,0.119016,0.765001,-0.733535,0.315511,0.011487,-0.026776,-0.250752,0.018051,-0.994063
-0.407043,0.30659,-0.978264,0.207363,-0.634331,-0.211767,0.104901,0.236619,-0.783,-0.151168,-0.007683,-0.010223,-0.157333,-0.12993,-0.961756
0.307186,-0.28325,0.566182,0.82428,0.121252,0.034033,0.842938,0.507319,0.284939,0.059675,-0.054947,-0.028025,0.113642,0.177186,-0.991809
0.058537,-0.223996,-0.827886,0.560896,0.762317,-0.05221,0.848346,0.900129,0.799672,0.032423,-0.030632,-0.020606,0.001028,0.184138,-0.963761
-0.837273,0.189903,-0.297905,-0.954595,-0.496023,0.93215,0.480414,0.074147,-0.476281,0.65815,0.014166,-0.027761,0.176341,-0.085021,-1.0
-0.268735,-0.648658,-0.381856,0.924222,-0.06676,0.907861,0.049995,0.75438,-0.081474,0.794098,-0.01312,-0.019299,-0.017164,0.114984,-0.998625
0.893781,-0.33173,0.633657,-0.773615,-0.863191,-0.83584,0.719314,0.966921,-0.456307,-0.638926,-0.019196,-0.020469,-0.152237,-0.048844,-1.0
0.506162,0.635705,0.947805,-0.318852,0.983554,-0.1097,0.712551,0.860252,0.761369,-0.098657,-0.053346,0.005372,0.100244,-0.152066,-1.0
0.904113,-0.662661,-0.928474,0.371398,-0.868388,-0.593097,0.056197,0.070859,-0.75558,-0.3647,0.018097,0.021496,-0.173272,0.037087,-0.999381
0.458914,-0.38076,0.288384,0.957515,-0.50211,0.745128,0.764178,0.956377,-0.338875,0.696002,-0.009354,0.013724,-0.081598,0.178453,-0.995607
-0.911093,-0.745981,0.243419,-0.969921,-0.750024,-0.709373,0.430051,0.152672,-0.477307,-0.622764,0.029015,0.019197,0.210016,0.001932,-0.970294
0.64638,-0.875308,-0.54056,0.841305,-0.353916,0.937988,0.216622,0.752815,-0.323185,0.722207,0.009584,-0.035205,-0.118163,0.144009,-0.965659
-0.951773,-0.323169,0.859201,0.511638,0.371783,0.79225,0.935067,0.277622,0.380076,0.658573,0.001121,0.038081,0.160058,0.079474,-1.0
0.214537,0.960358,0.905355,0.424656,0.770674,0.941709,0.660061,0.582919,0.543598,0.561734,-0.00533,-0.031374,0.142183,-0.111507,-0.973076
0.374109,0.681967,0.40836,0.912821,0.419024,-0.27594,0.12548,0.575001,0.792676,-0.312649,0.008006,-0.022237,0.07826,-0.178723,-1.0
-0.508488,0.921259,0.242895,0.970053,0.45521,0.330294,0.916787,0.339995,0.604449,0.549819,0.034982,-0.012021,0.193491,-0.059914,-0.941278
0.510865,0.785703,-0.630952,-0.775822,-0.832205,-0.786651,0.424685,0.773954,-0.579601,-0.575334,0.028774,0.00209,-0.102965,-0.170903,-0.971877
-0.354945,0.079237,-0.584308,0.811532,0.530875,0.22178,0.713929,0.137908,0.677961,0.441504,-0.038016,-0.017998,0.15245,0.180713,-1.0
-0.054806,0.150241,0.064361,-0.997927,0.885172,-0.456927,0.456463,0.284124,0.652283,-0.480343,0.014168,-0.041246,0.101318,-0.159457,-0.985762
-0.912388,-0.930946,0.080553,-0.99675,0.497531,-0.928331,0.990199,0.181091,0.324965,-0.71714,-0.000945,0.015516,0.165497,-0.00372,-0.975936
-0.540489,-0.874893,0.137486,0.990504,0.960103,-0.34802,0.611089,0.915671,0.807574,-0.087214,0.013966,0.011321,0.121937,0.103039,-1.0
0.181309,0.626392,0.757799,0.652488,0.280274,0.481212,0.395992,0.487447,0.476457,0.701528,0.009508,-0.025033,0.174575,0.052112,-1.0
0.788813,-0.332011,0.054682,-0.998504,-0.552287,-0.578834,0.66169,0.071842,-0.486438,-0.635898,-0.00158,-0.000418,-0.20138,-0.064689,-1.0
-0.383531,-0.285821,0.896127,0.443798,-0.155867,0.974419,0.691728,0.781461,0.04601,0.83548,-0.015426,0.013706,0.088684,0.180123,-1.0
-0.892781,0.92549,0.994105,-0.108422,-0.017534,0.978499,0.57615,0.824831,0.136459,0.813054,-0.040317,-0.023058,0.189884,-0.088381,-0.964108
0.749926,-0.891019,0.541447,0.840735,0.401573,0.47468,0.403762,0.963215,0.489829,0.591642,-0.000305,-0.003027,0.012699,0.195894,-1.0
-0.347636,-0.523596,-0.376175,0.926548,0.670809,0.789045,0.05608,0.155562,0.412079,0.662626,0.02233,0.018433,0.048747,0.188385,-0.998404
0.219942,-0.278937,0.994108,0.108397,-0.604952,-0.536423,0.314415,0.380046,-0.560255,-0.605796,0.023488,0.004317,-0.17504,-0.002043,-1.0
-0.082116,0.203615,0.98469,-0.174315,-0.251372,-0.615896,0.831341,0.929026,-0.112107,-0.80932,-0.011753,-0.006422,0.095865,-0.201713,-1.0
-0.673785,0.17544,-0.950891,0.309525,-0.80911,-0.050292,0.877701,0.335715,-0.820351,0.003311,0.005335,0.015387,-0.202678,-0.044062,-0.976107
0.052582,-0.977803,-0.735413,-0.677619,-0.458783,0.932849,0.920767,0.84687,-0.495272,0.615355,0.017461,-0.004853,-0.09591,0.139781,-0.963923
0.745894,0.895331,0.255495,0.96681,-0.723092,-0.121154,0.389715,0.143607,-0.787059,-0.001542,0.018623,-0.00147,-0.17983,-0.067882,-0.973315
-0.749922,0.049191,-0.564614,-0.825355,-0.53186,0.357656,0.543627,0.950285,-0.706022,0.320604,-0.012892,0.019416,0.04189,-0.226996,-0.945927
