# in_press_x,in_press_y,in_target_x,in_target_y,in_flow_x,in_flow_y,in_importance,in_crowdedness,out_grow_x,out_grow_y,out_prune_x,out_prune_y,out_shift_x,out_shift_y,out_apoptosis
-0.094357,-0.601648,-0.936395,-0.350947,0.0339,0.13595,0.810116,0.856218,-1.0,0.501754,0.84602,0.414281,-0.385885,-1.0,-0.96437
-0.057127,-0.032758,-0.870519,0.492134,-0.292169,-0.693022,0.433485,0.703805,-0.969915,0.489907,0.974594,-0.248526,-0.50117,-0.803717,-0.546796
0.238335,0.506361,0.943525,0.331301,0.823613,0.645601,0.760292,0.352989,1.0,-0.416031,-1.0,-0.677951,0.721466,0.340155,-1.0
-0.508557,-0.447037,0.119157,-0.992875,-0.887833,-0.730315,0.954311,0.910596,0.778974,-0.930728,-0.446542,1.0,-0.758053,-0.755614,-0.893271
0.60163,-0.2258,0.977372,0.211529,-0.130994,-0.096774,0.156256,0.865089,0.502865,0.77679,-0.942798,-0.302986,0.57924,-0.21451,0.07624
0.459117,-0.781267,-0.4518,0.892119,-0.80412,-0.241384,0.64263,0.479098,-0.334992,0.822291,0.558714,-0.58866,-0.258898,-0.869586,-0.880035
-0.065435,-0.353626,0.753646,0.657281,-0.761367,-0.978136,0.272992,0.230653,0.987168,1.0,-0.594819,-0.550069,-0.393724,-1.0,-0.324713
0.093621,0.681467,-0.962085,0.272748,0.930529,-0.941354,0.160405,0.112186,-0.921842,-0.022842,0.96501,-0.128075,0.770953,-0.271856,0.145502
-0.409608,-0.344043,0.705047,0.70916,-0.554534,-0.75937,0.092334,0.744642,0.523334,0.722219,-0.828157,-0.565441,-0.640345,-0.643085,0.361245
-0.48059,-0.965237,0.591786,0.806095,0.229273,0.917695,0.455132,0.763897,0.319953,0.84752,-0.65356,-0.649291,-1.0,-0.152139,-0.367708
0.645004,0.324608,0.622509,-0.782613,0.772259,-0.365593,0.923576,0.282716,0.031969,-0.713049,-0.430348,1.0,0.641718,-0.367961,-0.833205
-0.291212,-0.129449,0.464706,0.885465,0.706044,-0.300545,0.553618,0.330838,0.783745,0.518212,-0.23379,-0.959424,0.630206,-0.605856,-0.337434
0.190833,0.329005,-0.79219,0.610274,-0.338958,0.386897,0.961383,0.80051,-1.0,0.488996,0.634203,-0.334467,-0.129658,1.0,-0.645046
-0.026378,0.832729,0.869611,0.493738,0.222878,-0.079027,0.487711,0.780588,0.873586,-0.227199,-0.832013,-0.668297,0.170302,1.0,-0.323209
-0.836509,0.554759,0.983135,-0.182884,-0.082013,0.955335,0.27958,0.61484,0.998969,-0.275916,-0.543341,0.492964,-0.559718,0.752832,-0.047027
-0.403499,-0.259584,-0.481429,-0.876485,-0.484798,0.159524,0.706282,0.971115,-0.1338,-1.0,0.653483,0.667896,-1.0,-0.374138,-0.731716
0.426161,-0.509161,-0.55596,-0.831209,0.47874,0.072033,0.276734,0.308434,-1.0,-0.211469,0.389814,0.707544,1.0,-0.419958,-0.64047
-0.293718,-0.412213,-0.633057,0.774106,0.169815,0.555302,0.269296,0.056798,-0.357946,0.971987,0.542458,-0.809385,-0.259866,0.963202,-0.416125
-0.480614,0.360865,0.912165,-0.409824,-0.031415,0.456426,0.987333,0.216598,0.895173,-0.165273,-0.716405,0.616872,-0.593616,0.812062,-0.902586
-0.658547,-0.338503,0.970573,0.240807,-0.050324,-0.982301,0.097961,0.763303,0.966608,0.481574,-1.0,-0.261791,-0.660205,-1.0,0.314688
-0.850548,0.397534,0.744953,0.667117,-0.017232,-0.984059,0.723015,0.267043,0.777924,-0.07201,-1.0,-0.615327,-0.67587,-0.602356,-1.0
0.193996,-0.216451,0.995919,0.090253,-0.472056,0.20479,0.118104,0.486691,0.73688,0.230306,-1.0,-0.028823,-0.949361,0.224077,-0.015501
0.482215,-0.02207,-0.371484,-0.928439,-0.541562,0.448141,0.165445,0.31294,-0.541207,-0.900394,0.146657,1.0,-0.094183,0.856172,-0.155856
0.962966,-0.804782,0.933753,0.357918,0.904842,-0.973424,0.685787,0.108062,-0.122152,0.904138,-0.707644,-0.416057,0.890886,-0.588592,-0.435251
-0.559791,0.5288,-0.649562,0.760308,0.107372,-0.607625,0.199412,0.887604,-0.32613,0.812937,0.85724,-0.701028,-0.813932,-0.059021,-0.124833
0.425752,0.264628,-0.402164,-0.915567,0.425188,-0.53657,0.688164,0.597878,-0.757602,-0.812951,0.341293,1.0,0.783149,-0.283208,-1.0
-0.958016,-0.107147,0.283831,-0.958874,0.260991,0.780039,0.404998,0.072272,0.594754,-0.760816,-0.638735,0.755248,-0.32566,1.0,-0.311162
-0.565204,0.320693,0.999292,0.037623,0.705222,-0.314253,0.507602,0.088242,0.783964,-0.051237,-0.702588,-0.127974,1.0,0.145203,-1.0
0.323612,-0.669703,-0.223367,-0.974734,-0.593904,-0.370676,0.765468,0.365157,-0.958777,-0.627741,0.572118,0.916136,-0.37148,-1.0,-0.81041
-0.121705,0.445581,0.367556,-0.930001,-0.97745,0.175112,0.082366,0.511777,0.469491,-0.937861,-0.324103,0.688659,-0.849339,0.553764,-0.130735
-0.611392,0.395603,0.506894,-0.862008,-0.229497,0.154471,0.003399,0.946317,0.375929,-0.76406,-0.768506,1.0,-1.0,0.880075,0.360236
0.18261,0.670963,0.756372,0.654142,0.636283,-0.261462,0.350899,0.608525,1.0,-0.194128,-1.0,-0.282672,0.464562,0.460243,-0.576676
0.525333,-0.787186,-0.812783,0.582566,0.968269,-0.527191,0.120987,0.697837,-0.750365,0.994614,0.749446,-0.861164,0.337148,-0.681936,0.083628
0.417099,0.372697,-0.678388,-0.734704,0.341644,-0.547133,0.731592,0.742165,-1.0,-0.568117,0.597662,0.490053,1.0,-0.254847,-0.852608
-0.560501,0.450396,0.659689,0.751538,-0.049629,0.271569,0.504031,0.540724,1.0,0.175267,-0.367169,-1.0,-0.732202,1.0,-0.701974
-0.464568,0.7999,0.974374,0.224935,0.559437,0.247163,0.88885,0.265563,0.549,-0.362367,-1.0,-0.407224,-0.139592,1.0,-0.906906
-0.325256,0.063552,0.941292,0.337592,-0.20245,-0.28276,0.751337,0.527574,0.974345,0.694214,-1.0,-0.301668,-1.0,-0.389426,-0.800008
-0.51024,0.020938,-0.78198,-0.623303,0.244284,0.289514,0.094542,0.468296,-0.602944,-0.835345,0.666748,0.338333,-0.680668,0.960922,-0.172365
0.707423,-0.305572,-0.390674,-0.920529,-0.805047,-0.954755,0.238416,0.588627,-1.0,-0.788061,0.548802,0.975228,0.095985,-1.0,0.07708
-0.796485,0.762835,0.872851,-0.487987,-0.078649,-0.655597,0.020278,0.882556,0.676942,-0.520606,-1.0,0.520746,-0.799679,0.111261,0.183544
0.726102,-0.976781,0.479464,0.877562,-0.368264,0.349594,0.217055,0.734641,-0.031759,1.0,-0.497109,-0.971188,0.386423,-0.708971,-0.347138
-0.443592,-0.854849,0.744116,-0.66805,0.442995,-0.377306,0.0132,0.078241,0.968374,-0.157231,-0.623507,0.676249,0.037001,-1.0,0.081029
-0.326057,-0.705423,0.517855,-0.855468,0.040839,0.373083,0.2564,0.649749,0.963638,-0.096885,-0.655488,0.886299,-0.623347,-0.897024,-0.048608
-0.479575,-0.89423,0.166785,-0.985993,0.907432,0.021708,0.607656,0.493802,0.781906,-0.269176,-0.111394,0.92986,0.319989,-0.789988,-0.551124
-0.217213,0.170407,0.340415,-0.940275,0.289459,-0.779425,0.742506,0.039465,0.228473,-0.815026,-0.474576,0.847819,0.271101,-0.912982,-1.0
-0.649768,-0.020078,-0.991333,-0.131373,-0.60816,0.932967,0.623151,0.206119,-0.877346,0.05585,0.966428,0.492639,-0.727737,0.382969,-0.626561
-0.954684,0.187992,-0.948808,0.315852,0.645011,-0.730194,0.913428,0.545886,-0.156913,1.0,1.0,-0.476816,-0.576291,-0.738924,-0.92385
-0.642804,0.896276,0.976147,-0.217111,0.7091,-0.536193,0.651992,0.492153,0.852381,-0.64652,-0.902187,0.256294,0.003891,0.869392,-0.575513
-0.053141,0.179969,0.49462,-0.869109,-0.447401,0.836408,0.391267,0.588324,0.292836,-0.776509,-0.37995,1.0,-0.690055,0.84983,-0.771777
0.789915,0.300992,0.449711,-0.893174,0.573538,0.660833,0.212766,0.665024,-0.198487,-0.781574,-0.270969,0.711934,1.0,0.599154,-0.184495
0.455726,-0.399771,0.603677,-0.797229,0.513025,0.938393,0.929718,0.208132,0.264296,-0.824389,-0.47718,0.893333,0.742742,0.17694,-0.826146
-0.656954,0.707292,0.195656,-0.980673,-0.42346,0.159024,0.551971,0.070224,0.129397,-0.882137,-0.35727,1.0,-0.848256,0.79188,-0.796796
0.912691,-0.449529,0.709016,-0.705193,0.50012,0.192756,0.655566,0.777806,-0.393923,-1.0,-0.686338,0.833054,0.899975,-0.218314,-0.913004
0.920312,0.90426,0.76527,0.643709,-0.494688,0.134686,0.423264,0.533806,-0.291466,-1.0,-0.707071,-0.973344,0.672848,0.987855,-0.627343
-0.092889,0.296684,-0.646928,-0.762551,0.350125,0.730453,0.781798,0.126131,-0.646898,-0.578742,0.548693,0.48405,0.060578,0.968038,-0.958709
0.033814,-0.336027,0.597359,0.801974,0.571769,0.535804,0.419699,0.001136,0.462221,1.0,-0.87894,-0.94722,1.0,0.50232,-0.754767
-0.706314,-0.371976,0.304375,0.952552,-0.879443,0.204587,0.604337,0.498515,0.52884,0.759284,-0.43369,-1.0,-1.0,-0.332767,-0.90151
-0.465299,-0.200894,-0.811376,0.584524,0.451249,-0.452778,0.151538,0.800447,-0.190622,1.0,0.884882,-0.765113,-0.047187,-1.0,0.181172
0.757812,0.050631,-0.921292,0.388872,-0.556186,0.845111,0.444593,0.432513,-0.93171,0.252032,0.99003,-0.255235,0.30077,0.75857,-0.309341
0.805466,-0.060094,0.719316,-0.694683,-0.003426,-0.414638,0.353384,0.676686,-0.311076,-0.853751,-1.0,0.699765,1.0,-0.356896,-0.373232
-0.862565,0.959373,0.598701,-0.800973,0.099635,0.977596,0.886006,0.751992,0.954946,-0.984072,-0.900466,0.686374,-0.461005,1.0,-0.988149
0.016296,-0.007099,0.424111,0.90561,-0.182235,0.459067,0.565031,0.298846,0.341787,0.922413,-0.359534,-1.0,-0.270427,0.746183,-0.953197
-0.946497,-0.736042,-0.871753,-0.489946,0.56496,0.052922,0.466558,0.316134,0.075863,0.702954,1.0,0.312516,-0.533672,-0.664862,-1.0
-0.756357,-0.740818,0.688402,0.725329,0.122574,0.568696,0.763775,0.835149,1.0,0.532414,-0.508231,-0.499308,-0.796436,-0.434096,-0.914142
0.748264,0.954857,0.944058,-0.329779,0.055055,-0.193553,0.679994,0.870574,0.418798,-0.995478,-0.900502,0.267235,0.835475,0.43019,-0.827376
0.262002,0.975172,-0.730802,-0.68259,-0.538302,-0.451673,0.768787,0.671899,-0.422893,-0.900376,0.592418,0.747246,-0.801213,0.709402,-0.883393
0.924045,-0.908422,0.944774,-0.327722,0.996136,-0.90537,0.722389,0.331541,0.13196,0.910123,-1.0,0.312594,0.784369,-0.396559,-0.696633
-0.924774,-0.212718,-0.324164,0.946001,0.535095,-0.686299,0.329593,0.517994,0.443981,0.829434,0.338108,-1.0,-0.331308,-1.0,-0.168248
-0.705481,-0.352073,0.538694,0.842501,0.095253,-0.07033,0.813539,0.516222,0.657779,0.487436,-0.547647,-0.876139,-0.698454,-0.908499,-0.607515
-0.392347,0.865024,0.999939,-0.011087,-0.86088,-0.226537,0.378645,0.736564,0.783191,-0.411864,-0.943176,-0.084961,-1.0,0.537328,-0.310867
0.124038,0.418424,-0.676207,0.736712,-0.092196,0.868665,0.767244,0.056987,-1.0,0.415866,0.643147,-0.704021,0.029956,0.830995,-0.757747
-0.141954,-0.415855,0.994994,-0.099936,-0.033447,-0.659815,0.738177,0.190455,1.0,0.380643,-0.469258,0.023356,-0.143199,-0.928967,-0.855489
-0.219948,-0.697106,-0.082381,0.996601,0.556563,0.181375,0.095537,0.364972,0.015278,1.0,-0.059056,-1.0,0.122108,-1.0,-0.088692
0.303478,0.316911,-0.84516,-0.534514,0.19028,-0.001657,0.667239,0.778625,-0.697961,-0.995176,1.0,0.245971,0.501438,0.730489,-1.0
-0.966142,0.896755,0.267675,0.963509,0.51643,0.623602,0.75369,0.235955,0.918049,0.202348,-0.305459,-0.756359,-0.239825,0.842794,-0.556987
-0.928636,-0.77958,0.873913,0.486082,0.158744,-0.083047,0.924471,0.077153,0.644769,0.608316,-1.0,-0.534502,-0.906499,-1.0,-0.980141
0.806598,0.733105,0.789064,-0.614311,0.976792,0.08971,0.141476,0.981569,0.175669,-0.637644,-0.753594,0.60993,0.443216,0.53587,0.057499
-0.291697,0.496074,0.070793,0.997491,0.649749,0.177577,0.32475,0.196328,0.590785,0.702927,0.02915,-1.0,0.697468,1.0,-0.318231
-0.772984,0.499577,0.887594,-0.460626,0.921351,0.070156,0.639648,0.634553,0.754181,-0.582129,-0.692145,0.660053,0.252387,0.929576,-0.715785
-0.179739,-0.130963,-0.706205,0.708007,0.612402,-0.668985,0.573226,0.904116,-0.350448,0.816974,0.855708,-0.630237,0.209603,-0.781569,-0.917235
0.148668,0.508828,-0.522175,0.852838,0.16644,-0.714842,0.139693,0.328177,-0.696361,0.506258,0.611747,-0.752654,1.0,-0.231521,-0.338321
-0.75733,0.785857,0.590181,0.807271,0.193732,0.086934,0.833689,0.682716,0.81149,0.090701,-0.286232,-0.656996,-0.482487,0.999926,-1.0
0.909906,-0.960104,0.998778,0.049431,-0.687593,0.719828,0.709408,0.160754,0.262109,1.0,-1.0,-0.007012,0.936709,-0.556175,-0.621933
-0.613561,0.980624,-0.894849,0.446369,-0.207801,-0.535838,0.340622,0.265178,-0.627697,-1.0,0.880062,-0.512478,-0.801019,0.446191,-0.581186
-0.678181,0.128242,-0.464945,0.88534,-0.13683,-0.01016,0.869798,0.872132,0.794528,0.832756,0.531303,-0.811166,-0.732041,0.183827,-1.0
0.871573,-0.888711,0.564527,-0.825415,-0.387977,0.5728,0.918327,0.863242,-0.792821,0.161816,-0.396699,0.890476,0.967711,-0.739235,-0.692853
0.542101,-0.815507,0.018329,0.999832,0.182317,0.99772,0.743602,0.716754,-0.272302,0.604285,-0.211719,-1.0,0.669783,-0.023945,-0.787012
-0.975278,-0.122804,-0.802722,0.596354,0.943796,-0.857145,0.578232,0.486436,0.12544,0.937081,1.0,-0.583133,0.048234,-0.905866,-0.622659
-0.438569,0.664633,-0.933933,0.357449,-0.414325,0.181011,0.541261,0.037217,-0.768173,-0.698172,0.968028,-0.354301,-0.657264,0.574503,-0.587707
0.224453,0.007382,-0.177208,0.984173,0.893575,0.440839,0.666789,0.232747,-0.164515,1.0,0.258847,-1.0,1.0,0.302458,-0.595302
0.061278,0.12568,-0.986621,-0.163033,-0.418893,-0.373062,0.999597,0.410584,-0.700824,-0.319209,0.711431,-0.045,-0.761005,-0.400764,-0.935822
-0.16404,0.488494,-0.781515,0.623886,0.891031,-0.326222,0.101045,0.584651,-1.0,0.310361,0.664352,-0.670536,0.963735,0.078499,0.033634
0.22353,-0.83212,0.590326,-0.807165,-0.83149,-0.293667,0.580877,0.122044,1.0,0.360517,-0.405985,1.0,-0.391705,-0.820548,-0.647538
-0.607027,0.878796,-0.699288,-0.71484,0.92578,0.090334,0.070625,0.104809,-0.010522,-1.0,0.668031,0.8096,-0.041098,0.864982,0.193971
0.716017,-0.932173,-0.987567,-0.157196,-0.875267,0.822169,0.388618,0.384437,-0.845465,0.337097,0.940657,0.093981,-0.850025,-0.561318,-0.370834
0.81848,0.12603,-0.928872,0.370401,-0.955637,0.927852,0.60016,0.105201,-1.0,0.536708,1.0,-0.361566,0.010516,1.0,-0.883618
-0.284922,0.171604,0.786492,0.617601,0.103708,-0.668869,0.211311,0.747567,0.766312,0.556902,-0.885325,-0.620733,0.04095,-0.801974,0.108791
-0.910705,-0.907143,0.267846,-0.963462,0.532549,0.740892,0.957232,0.61022,0.589065,0.161224,-0.489932,0.851265,-0.731064,-0.311941,-0.769595
-0.749741,-0.644207,-0.854961,-0.518692,0.631351,0.108479,0.327341,0.058152,-0.742412,0.688445,0.867057,0.390571,-0.126429,-0.959924,-0.747181
0.965347,-0.982986,0.124736,-0.99219,0.073417,-0.507252,0.650106,0.661396,-0.915998,-0.209753,-0.117777,0.610784,0.468817,-0.786931,-0.958133
0.855604,0.438602,0.372991,-0.927835,-0.288488,-0.687898,0.062844,0.652653,0.264314,-0.906011,-0.012655,0.979528,0.84862,-0.483446,0.107568
-0.241315,0.742691,0.967183,-0.25408,-0.502939,0.113414,0.741523,0.560098,0.979926,-0.28362,-1.0,-0.043589,-0.505825,0.842806,-1.0
-0.534017,-0.391397,-0.254482,0.967077,-0.788667,0.282868,0.929384,0.518599,0.292302,1.0,0.125293,-0.966929,-1.0,-0.141737,-0.902088
-0.353879,0.907415,-0.406057,0.913848,0.953456,-0.955027,0.545877,0.111519,-1.0,0.313857,-0.055985,-0.996801,0.928333,0.162226,-0.623479
-0.646122,0.779256,-0.971747,0.236023,0.323642,-0.944288,0.870041,0.954243,-0.918181,-0.358187,0.826869,-0.367329,-0.807155,-0.715725,-0.735856
-0.996487,-0.84862,-0.994252,-0.10707,-0.003201,-0.980942,0.773166,0.34977,-0.130347,1.0,1.0,-0.224198,-0.298863,-0.712488,-1.0
-0.408579,0.438011,-0.44057,-0.897718,-0.115619,-0.26958,0.766029,0.600611,-0.011333,-1.0,0.335258,1.0,-1.0,0.440827,-0.581192
-0.974718,-0.094869,0.88525,-0.465115,0.605467,-0.499377,0.205808,0.684745,0.97101,-0.310887,-1.0,0.290924,-0.250672,-1.0,-0.082671
0.270294,0.73131,-0.077198,-0.997016,0.929076,-0.090555,0.725808,0.217486,0.11724,-0.563635,0.002742,0.832615,1.0,0.456138,-1.0
-0.152157,-0.703372,0.727356,-0.686261,-0.691329,0.486007,0.964156,0.705792,0.819152,-0.075793,-0.43775,0.75163,-0.825675,-0.022575,-1.0
-0.135363,-0.630711,0.971202,-0.238256,0.17984,-0.19225,0.802975,0.688432,0.62636,0.398368,-0.973796,-0.161924,0.048271,-1.0,-0.944023
0.583163,-0.810439,-0.773404,0.633913,0.400801,-0.037228,0.15488,0.795231,-0.899595,0.448931,0.762336,-0.386124,0.705178,-1.0,0.095656
-0.338653,-0.197273,0.094538,-0.995521,-0.32092,-0.24951,0.882658,0.042809,0.243573,-0.676874,-0.035851,1.0,-0.829599,-0.470372,-0.856495
-0.231892,0.755322,-0.74555,0.66645,-0.715569,-0.919456,0.585016,0.469043,-0.82174,0.0618,0.756956,-0.709126,-0.853887,0.009622,-0.289382
0.247825,-0.934706,0.8743,0.485386,-0.455648,0.948291,0.853907,0.879721,0.232339,0.674389,-0.714745,-0.579165,-1.0,-0.274308,-0.948884
-0.073122,-0.49404,0.395481,0.918474,0.262599,0.311868,0.801434,0.625648,0.287453,0.674744,-0.563206,-1.0,0.587848,-0.93942,-0.769679
-0.716787,-0.170919,0.537974,-0.842962,-0.050546,0.807,0.108593,0.368965,0.890874,-0.329925,-0.360484,0.876988,-0.881182,0.783545,-0.26509
0.98879,-0.968006,-0.296544,0.955019,0.716668,-0.455113,0.764737,0.353187,-0.350224,0.96211,0.55796,-0.859282,0.430082,-0.823287,-0.588344
0.333371,-0.546901,-0.950662,0.31023,-0.906557,0.5431,0.489271,0.57503,-1.0,0.434359,1.0,-0.341958,-1.0,0.291483,-0.570654
0.332351,-0.33281,-0.67999,0.733221,0.717678,0.344628,0.224299,0.948223,-0.573051,0.882934,0.607112,-1.0,1.0,0.43726,-0.203521
-0.020046,-0.484279,0.560761,0.827978,-0.422551,-0.923204,0.789266,0.502808,0.400295,1.0,-0.322532,-0.906428,-0.216589,-0.88331,-1.0
0.314597,-0.309856,-0.707398,-0.706816,-0.291869,-0.761422,0.835222,0.021989,-0.907265,-0.542152,0.421215,0.619964,-0.10198,-0.871018,-0.997127
-0.586973,0.477366,0.999476,-0.032367,0.672931,0.302291,0.339705,0.603202,0.866783,0.130159,-0.69391,0.269995,-0.069943,1.0,-0.079609
-0.712414,0.57277,-0.630788,-0.775955,0.813807,0.904867,0.873457,0.318873,0.240717,-1.0,0.458235,0.594738,0.138622,1.0,-0.88807
0.741331,0.59426,-0.765228,-0.643759,0.348764,0.542384,0.343334,0.043422,-0.375749,-0.586572,0.420882,0.826904,0.874128,0.765771,-0.392947
-0.656693,0.865742,-0.845972,0.533228,-0.161038,0.659162,0.080273,0.534548,-0.828266,-0.56272,0.778611,-0.45346,-0.61605,0.762585,0.351253
0.006173,-0.035336,0.700207,-0.71394,-0.302373,-0.376188,0.308636,0.643319,0.815369,-0.668089,-0.499122,0.633535,-0.39063,-0.80468,-0.239854
-0.819634,0.958609,0.977481,-0.211024,0.459579,-0.023073,0.398001,0.164935,0.898615,-0.605305,-1.0,0.280165,-0.546403,1.0,-0.698624
-0.495877,-0.090767,-0.734631,0.678466,-0.412736,0.979221,0.099139,0.212137,-0.013215,1.0,0.474648,-0.522527,-0.620047,0.527671,0.000724
0.513175,0.143779,-0.646962,0.762522,0.214049,-0.911409,0.485945,0.212556,-1.0,0.418886,0.370393,-0.911567,0.850532,-0.882936,-0.439337
0.427611,0.632621,0.931978,-0.362515,0.875481,-0.550465,0.937217,0.5518,0.74473,-0.651071,-1.0,0.440711,1.0,0.387633,-0.927398
-0.44899,0.455485,-0.950073,-0.312028,-0.925672,-0.610965,0.718574,0.047887,-0.546615,-0.759476,0.881719,0.380836,-0.884096,-0.033015,-0.652137
-0.056055,0.8575,0.44129,0.897364,0.660491,-0.926614,0.345682,0.385149,0.94928,-0.019248,-0.852612,-1.0,0.857531,0.246008,-0.53552
0.728546,-0.689263,0.809392,0.587269,0.865822,-0.989966,0.701102,0.639538,-0.204172,0.788038,-0.883541,-0.439168,0.963985,-0.940495,-0.870363
-0.066377,-0.91217,-0.655558,0.755145,0.703929,0.553507,0.911385,0.20171,-0.102738,1.0,0.713402,-0.668931,0.647595,-0.480693,-0.943254
-0.887895,-0.556365,-0.069671,0.99757,-0.232405,-0.95806,0.605264,0.052404,0.508712,0.648908,0.15742,-1.0,-0.911037,-0.787171,-0.641696
-0.0939,-0.784948,-0.923679,0.383167,0.927864,0.662405,0.307707,0.491545,-0.435119,0.852002,1.0,-0.649261,0.958289,-0.55347,-0.259656
-0.683123,-0.635034,0.593993,-0.80447,0.954466,-0.182741,0.468366,0.223702,0.52791,-0.428861,-0.810969,0.955669,0.432009,-1.0,-0.899853
0.914679,-0.93989,0.561606,0.827405,0.419826,0.045757,0.173278,0.574843,-0.281913,0.863747,-0.588387,-0.864633,0.761207,-0.359166,0.140121
-0.45481,-0.297868,0.927375,-0.374134,-0.384642,-0.16061,0.537553,0.39036,1.0,-0.414464,-0.878149,0.468196,-0.899138,-0.572579,-0.473286
0.740116,0.829113,-0.908421,-0.418056,-0.800121,-0.05213,0.77168,0.534639,-0.891,-0.612298,1.0,0.541119,0.130868,0.661916,-0.949663
0.562211,0.827853,-0.566361,-0.824157,0.557807,-0.216833,0.644661,0.346972,-0.603491,-0.745532,0.798345,0.881019,0.822672,0.589274,-0.803418
0.824509,-0.914196,0.431515,-0.902106,-0.934513,-0.370286,0.004231,0.674619,-0.956681,-0.073205,-0.099362,0.852348,-0.235266,-0.823215,0.095722
-0.433262,-0.172035,0.818627,0.574326,-0.186882,-0.795768,0.933044,0.299905,0.828559,0.649429,-0.886146,-0.844505,-0.907666,-1.0,-0.610451
-0.215139,0.256605,0.918889,0.394516,-0.14931,-0.751126,0.307203,0.867463,0.728686,-0.028273,-1.0,-0.166084,-0.683294,-0.831061,0.093839
-0.349726,-0.859663,0.866992,0.498321,0.165825,0.875778,0.476538,0.228351,0.268535,0.680328,-0.540465,-0.441107,-1.0,0.478717,-0.655898
-0.561976,-0.872095,-0.896863,-0.442307,-0.710557,-0.693912,0.610123,0.663739,-0.619407,0.847147,0.907464,0.440045,-0.800259,-0.432175,-0.58388
0.250311,0.664761,0.708112,0.7061,-0.033684,0.124374,0.407062,0.554302,1.0,0.237018,-0.526895,-0.772595,0.297362,0.743775,-0.346387
-0.536012,0.946775,-0.928721,-0.37078,-0.909927,0.35092,0.292839,0.474001,-0.308714,-0.74891,0.87799,0.478952,-0.948678,0.647331,-0.290673
-0.473933,-0.139392,-0.669196,0.743086,0.89566,0.417755,0.934435,0.55421,-0.139103,1.0,1.0,-0.640539,0.858567,0.321189,-0.904619
-0.916279,-0.878538,0.555212,-0.831709,-0.842225,-0.620294,0.538085,0.262203,0.907283,0.627313,-0.74269,0.567107,-0.637711,-0.783029,-0.713989
0.979346,0.216674,-0.719554,-0.694437,0.70562,-0.972271,0.043419,0.952986,-0.657376,-0.556981,0.774218,0.538698,1.0,-0.707454,0.295068
0.378172,-0.44738,-0.353952,0.935264,0.20367,-0.430417,0.683903,0.962132,-0.329256,0.859185,0.427878,-0.92874,0.465136,-0.891048,-0.632796
0.134571,0.106268,0.727008,0.686629,-0.913111,-0.43141,0.648913,0.094576,0.49897,0.556385,-1.0,-0.861783,-0.680601,-0.395212,-1.0
